Customer_ID,Gender,Age,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Payment_Method,Support_Calls,Late_Payments,Usage_Hours,Discount,Churn
CUST-00676,Male,73.0,22.0,48.76,1167.58,One year,DSL,Electronic check,4.0,2.0,256.9,15.4,0
CUST-00677,Female,50.0,43.0,50.68,2187.07,Month-to-month,Fiber optic,Electronic check,5.0,1.0,135.7,17.9,1
CUST-00678,Female,53.0,37.0,55.3,2097.28,Month-to-month,Fiber optic,Electronic check,1.0,3.0,230.0,13.7,1
CUST-00679,Female,64.0,61.0,82.13,5018.69,Month-to-month,Fiber optic,Electronic check,1.0,0.0,38.3,10.2,0
CUST-00680,Female,37.0,56.0,53.4,2923.56,Two year,Fiber optic,Bank transfer (automatic),5.0,0.0,21.7,14.0,0
CUST-00681,Female,36.0,3.0,93.27,259.22,Two year,DSL,Bank transfer (automatic),0.0,0.0,228.4,9.3,0
CUST-00682,Male,52.0,63.0,60.45,3814.95,Month-to-month,DSL,Electronic check,2.0,2.0,133.4,13.1,1
CUST-00683,Male,69.0,19.0,26.84,487.23,One year,Fiber optic,Credit card (automatic),1.0,0.0,298.7,10.8,0
CUST-00684,Female,60.0,23.0,98.38,2251.81,Month-to-month,DSL,Electronic check,2.0,0.0,38.2,17.0,1
CUST-00685,Male,34.0,29.0,48.58,1404.25,One year,No,Credit card (automatic),2.0,1.0,258.1,7.1,1
CUST-00686,Female,62.0,30.0,63.28,1894.36,One year,Fiber optic,Mailed check,1.0,0.0,149.2,29.7,0
CUST-00687,Female,60.0,39.0,88.54,3455.67,One year,DSL,Bank transfer (automatic),3.0,1.0,249.9,15.0,0
CUST-00688,Male,51.0,25.0,53.25,1278.22,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,1.0,247.0,5.8,0
CUST-00689,Male,26.0,8.0,25.66,169.43,Month-to-month,Fiber optic,Credit card (automatic),2.0,0.0,275.6,14.3,0
CUST-00690,Female,43.0,58.0,57.39,3264.39,Month-to-month,DSL,Electronic check,1.0,1.0,96.4,26.0,0
CUST-00691,Female,19.0,16.0,114.44,1879.93,Two year,Fiber optic,Bank transfer (automatic),1.0,1.0,285.4,0.7,1
CUST-00692,Female,70.0,1.0,84.17,20.0,One year,No,Credit card (automatic),0.0,0.0,54.0,20.4,0
CUST-00693,Male,26.0,5.0,87.15,493.43,Two year,Fiber optic,Mailed check,2.0,2.0,33.8,16.4,1
CUST-00694,Female,26.0,3.0,83.23,319.01,Two year,DSL,Mailed check,1.0,0.0,135.2,5.1,0
CUST-00695,Female,57.0,65.0,39.9,2578.39,Month-to-month,Fiber optic,Bank transfer (automatic),4.0,0.0,250.2,24.5,1
CUST-00696,Female,34.0,4.0,61.83,117.16,One year,Fiber optic,Electronic check,3.0,0.0,147.3,11.1,0
CUST-00697,Male,18.0,64.0,95.09,6067.69,One year,DSL,Credit card (automatic),2.0,1.0,250.5,8.8,0
CUST-00698,Female,42.0,10.0,30.14,298.19,Two year,DSL,Bank transfer (automatic),0.0,0.0,221.6,24.8,0
CUST-00699,Female,60.0,21.0,47.79,953.06,Two year,No,Mailed check,2.0,1.0,70.7,19.2,0
CUST-00700,Male,57.0,46.0,47.63,2165.22,One year,DSL,Electronic check,2.0,2.0,285.2,26.9,0
CUST-00701,Female,59.0,27.0,63.2,1782.91,Month-to-month,Fiber optic,Credit card (automatic),4.0,2.0,27.6,18.9,0
CUST-00702,Female,42.0,66.0,118.04,7823.89,One year,Fiber optic,Bank transfer (automatic),1.0,0.0,270.5,22.2,0
CUST-00703,Male,56.0,41.0,26.75,1050.52,Month-to-month,Fiber optic,Credit card (automatic),1.0,2.0,98.3,25.1,0
CUST-00704,Female,52.0,13.0,71.87,854.43,One year,DSL,Electronic check,2.0,0.0,155.0,1.6,0
CUST-00705,Male,20.0,9.0,37.94,325.11,Two year,Fiber optic,Electronic check,6.0,1.0,132.5,23.3,0
CUST-00706,Male,67.0,36.0,117.07,4203.85,Month-to-month,DSL,Mailed check,1.0,1.0,59.8,18.4,0
CUST-00707,Female,54.0,58.0,31.33,1841.95,One year,Fiber optic,Electronic check,0.0,1.0,113.9,2.1,0
CUST-00708,Female,61.0,54.0,60.36,3232.67,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,1.0,66.0,15.3,0
CUST-00709,Female,61.0,12.0,93.79,1151.05,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,69.1,2.5,1
CUST-00710,Female,68.0,14.0,90.46,1363.2,Month-to-month,No,Electronic check,0.0,2.0,64.2,22.1,0
CUST-00711,Male,47.0,34.0,62.27,2157.96,One year,Fiber optic,Electronic check,1.0,1.0,151.8,16.4,0
CUST-00712,Female,55.0,53.0,54.65,2894.05,Two year,DSL,Bank transfer (automatic),1.0,2.0,241.4,28.6,0
CUST-00713,Male,51.0,20.0,59.76,1186.04,Two year,No,Credit card (automatic),4.0,1.0,175.0,5.5,0
CUST-00714,Female,29.0,16.0,46.43,725.05,Month-to-month,Fiber optic,Credit card (automatic),5.0,1.0,269.0,18.2,0
CUST-00715,Female,36.0,70.0,40.53,2896.13,Two year,DSL,Mailed check,1.0,0.0,194.6,6.3,0
CUST-00716,Female,54.0,56.0,68.3,3793.43,One year,DSL,Mailed check,0.0,0.0,209.9,18.4,0
CUST-00717,Male,61.0,58.0,46.85,2719.56,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,203.6,21.7,0
CUST-00718,Female,66.0,4.0,48.75,197.56,Month-to-month,DSL,Bank transfer (automatic),1.0,1.0,140.3,21.7,1
CUST-00719,Female,34.0,4.0,85.68,317.63,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,0.0,209.9,24.5,1
CUST-00720,Female,27.0,20.0,116.85,2268.38,Two year,Fiber optic,Mailed check,0.0,0.0,30.2,25.6,0
CUST-00721,Female,74.0,10.0,80.36,819.75,One year,DSL,Electronic check,5.0,0.0,259.4,2.3,1
CUST-00722,Male,72.0,24.0,27.7,661.75,One year,Fiber optic,Bank transfer (automatic),2.0,2.0,235.6,10.3,0
CUST-00723,Female,66.0,26.0,27.56,741.57,Month-to-month,DSL,Electronic check,2.0,1.0,81.1,20.6,0
CUST-00724,Male,64.0,37.0,115.14,4233.5,One year,Fiber optic,Bank transfer (automatic),1.0,4.0,232.7,15.0,0
CUST-00725,Male,29.0,54.0,49.73,2746.46,Month-to-month,Fiber optic,Credit card (automatic),1.0,2.0,13.7,5.7,0
CUST-00726,Male,33.0,21.0,29.21,569.57,Month-to-month,Fiber optic,Mailed check,0.0,0.0,73.0,16.6,0
CUST-00727,Male,41.0,38.0,79.9,3121.8,One year,Fiber optic,Electronic check,4.0,0.0,28.9,12.2,1
CUST-00728,Male,36.0,46.0,82.36,3701.18,Month-to-month,Fiber optic,Electronic check,3.0,1.0,236.3,11.7,0
CUST-00729,Male,25.0,4.0,84.85,361.14,Two year,Fiber optic,Credit card (automatic),2.0,0.0,229.2,24.3,0
CUST-00730,Female,48.0,60.0,46.74,2828.17,Month-to-month,DSL,Bank transfer (automatic),1.0,1.0,246.0,12.2,0
CUST-00731,Male,38.0,57.0,21.51,1186.29,One year,DSL,Electronic check,4.0,2.0,11.3,0.8,0
CUST-00732,Male,34.0,45.0,116.5,5263.72,Month-to-month,Fiber optic,Bank transfer (automatic),0.0,1.0,155.4,1.7,0
CUST-00733,Male,40.0,20.0,45.09,965.78,One year,No,Credit card (automatic),3.0,1.0,214.4,25.7,0
CUST-00734,Female,54.0,17.0,87.6,1378.36,Month-to-month,Fiber optic,Mailed check,1.0,1.0,55.1,28.8,0
CUST-00735,Female,71.0,71.0,90.66,6462.0,Month-to-month,Fiber optic,Electronic check,0.0,0.0,198.4,20.7,1
CUST-00736,Male,33.0,4.0,81.0,199.34,Two year,DSL,Bank transfer (automatic),3.0,1.0,34.4,10.9,1
CUST-00737,Female,23.0,14.0,51.29,669.78,Month-to-month,Fiber optic,Electronic check,2.0,0.0,62.6,28.2,0
CUST-00738,Male,25.0,3.0,47.11,222.79,Two year,Fiber optic,Bank transfer (automatic),1.0,0.0,148.0,19.9,0
CUST-00739,Male,42.0,58.0,79.77,4597.57,Two year,DSL,Bank transfer (automatic),3.0,0.0,199.5,25.3,0
CUST-00740,Female,35.0,55.0,106.61,5804.86,Month-to-month,DSL,Bank transfer (automatic),1.0,0.0,52.3,23.0,0
CUST-00742,Female,29.0,24.0,30.59,837.56,One year,DSL,Mailed check,1.0,2.0,69.3,14.4,0
CUST-00743,Female,32.0,34.0,35.48,1114.74,Two year,DSL,Electronic check,0.0,1.0,79.2,5.6,0
CUST-00744,Male,43.0,30.0,114.47,3381.53,Two year,DSL,Mailed check,2.0,0.0,75.7,8.8,0
CUST-00745,Male,58.0,19.0,93.65,1854.22,Month-to-month,No,Bank transfer (automatic),1.0,0.0,124.6,23.3,0
CUST-00746,Female,62.0,31.0,108.3,3450.19,One year,Fiber optic,Bank transfer (automatic),1.0,1.0,199.6,26.8,0
CUST-00747,Male,43.0,60.0,40.26,2410.43,Month-to-month,Fiber optic,Mailed check,1.0,2.0,137.0,21.7,0
CUST-00748,Male,64.0,60.0,78.76,4663.65,Two year,No,Mailed check,2.0,2.0,235.0,14.0,0
CUST-00749,Male,49.0,19.0,90.11,1816.88,Two year,DSL,Electronic check,0.0,0.0,218.6,2.6,0
CUST-00750,Female,27.0,49.0,88.01,4392.21,Month-to-month,Fiber optic,Bank transfer (automatic),4.0,1.0,46.7,1.7,1
CUST-00751,Female,33.0,63.0,60.82,3865.61,Month-to-month,DSL,Mailed check,2.0,0.0,24.2,11.2,0
CUST-00752,Male,24.0,22.0,21.54,433.26,Month-to-month,DSL,Credit card (automatic),1.0,0.0,264.6,13.9,0
CUST-00753,Female,34.0,24.0,78.29,1876.51,Month-to-month,Fiber optic,Bank transfer (automatic),0.0,1.0,33.2,18.3,0
CUST-00754,Female,40.0,30.0,45.31,1351.28,Two year,Fiber optic,Bank transfer (automatic),0.0,0.0,53.0,0.2,0
CUST-00755,Female,43.0,58.0,65.03,3788.28,Month-to-month,DSL,Electronic check,3.0,2.0,16.4,29.7,0
CUST-00756,Female,38.0,31.0,115.76,3661.11,Month-to-month,DSL,Credit card (automatic),3.0,2.0,192.2,10.9,1
CUST-00757,Female,39.0,64.0,59.9,3877.57,Month-to-month,Fiber optic,Electronic check,4.0,0.0,178.9,25.4,0
CUST-00758,Male,24.0,19.0,103.98,1921.75,Two year,DSL,Credit card (automatic),2.0,1.0,296.2,16.0,0
CUST-00759,Male,31.0,48.0,38.85,1933.62,One year,DSL,Electronic check,0.0,0.0,267.2,3.9,0
CUST-00760,Male,32.0,45.0,87.25,3941.91,Month-to-month,DSL,Credit card (automatic),2.0,1.0,129.1,23.9,1
CUST-00761,Female,70.0,55.0,117.7,6507.85,Month-to-month,DSL,Credit card (automatic),3.0,0.0,117.8,21.3,1
CUST-00762,Female,24.0,55.0,30.19,1733.78,Two year,Fiber optic,Credit card (automatic),2.0,0.0,96.1,15.8,0
CUST-00763,Male,26.0,18.0,20.83,319.36,Two year,DSL,Mailed check,1.0,0.0,54.2,15.4,0
CUST-00765,Male,65.0,47.0,29.26,1348.65,Month-to-month,Fiber optic,Credit card (automatic),2.0,2.0,48.4,19.7,1
CUST-00766,Male,25.0,57.0,94.84,5327.49,Month-to-month,No,Mailed check,0.0,1.0,43.1,27.3,0
CUST-00767,Male,67.0,45.0,111.45,5032.59,Month-to-month,DSL,Mailed check,1.0,1.0,79.7,2.8,0
CUST-00768,Female,40.0,33.0,63.4,2217.78,One year,DSL,Electronic check,1.0,1.0,98.9,7.9,0
CUST-00769,Female,46.0,17.0,45.87,687.79,Two year,DSL,Bank transfer (automatic),3.0,2.0,288.9,27.1,0
CUST-00770,Male,35.0,70.0,63.44,4439.19,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,0.0,177.8,8.5,0
CUST-00771,Male,48.0,4.0,92.34,401.39,Two year,Fiber optic,Electronic check,2.0,1.0,296.4,19.6,0
CUST-00772,Male,47.0,20.0,20.91,424.35,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,0.0,118.0,16.0,0
CUST-00773,Male,69.0,47.0,78.95,3704.99,One year,No,Electronic check,0.0,1.0,142.7,17.9,0
CUST-00774,Female,56.0,15.0,81.33,1154.99,One year,Fiber optic,Mailed check,2.0,0.0,104.1,12.5,0
CUST-00775,Female,52.0,70.0,83.77,5875.54,Month-to-month,Fiber optic,Mailed check,3.0,0.0,63.0,9.0,0
CUST-00776,Male,35.0,47.0,44.2,2039.56,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,51.5,1.5,0
CUST-00777,Male,59.0,9.0,91.41,713.19,One year,DSL,Electronic check,1.0,2.0,284.1,22.3,0
CUST-00778,Female,56.0,16.0,29.14,525.97,Month-to-month,No,Mailed check,1.0,1.0,296.2,22.4,0
CUST-00779,Female,34.0,69.0,39.93,2803.09,Month-to-month,DSL,Mailed check,1.0,1.0,23.0,20.1,0
CUST-00780,Male,31.0,61.0,107.75,6575.33,Month-to-month,DSL,Electronic check,1.0,2.0,53.6,19.3,0
CUST-00781,Male,48.0,10.0,93.87,950.15,Two year,Fiber optic,Mailed check,1.0,1.0,132.8,7.3,1
CUST-00782,Male,41.0,50.0,21.37,1122.22,Month-to-month,DSL,Bank transfer (automatic),3.0,0.0,64.0,0.7,0
CUST-00783,Female,52.0,3.0,44.84,145.74,Two year,Fiber optic,Mailed check,4.0,0.0,115.5,24.3,1
CUST-00784,Female,61.0,70.0,41.44,2946.0,Month-to-month,Fiber optic,Electronic check,1.0,0.0,47.4,14.7,0
CUST-00785,Female,62.0,51.0,47.08,2386.21,One year,Fiber optic,Bank transfer (automatic),3.0,0.0,142.4,9.2,0
CUST-00786,Male,51.0,19.0,44.76,916.04,One year,Fiber optic,Bank transfer (automatic),0.0,0.0,88.8,3.1,0
CUST-00787,Male,20.0,42.0,26.25,1118.54,Two year,DSL,Mailed check,3.0,0.0,112.1,1.9,0
CUST-00788,Female,54.0,35.0,65.89,2315.85,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,37.4,10.5,0
CUST-00789,Female,60.0,46.0,93.27,4226.92,One year,Fiber optic,Bank transfer (automatic),2.0,2.0,134.2,24.1,0
CUST-00790,Male,57.0,26.0,80.67,2111.77,One year,Fiber optic,Electronic check,3.0,0.0,295.1,27.6,0
CUST-00791,Female,43.0,69.0,87.29,5981.41,Month-to-month,Fiber optic,Credit card (automatic),2.0,0.0,105.4,26.9,0
CUST-00792,Female,72.0,64.0,28.11,1767.13,Month-to-month,DSL,Credit card (automatic),1.0,2.0,264.2,27.6,0
CUST-00793,Male,40.0,37.0,115.15,4219.78,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,0.0,254.5,27.2,0
CUST-00794,Female,61.0,49.0,103.85,5035.34,Month-to-month,DSL,Mailed check,1.0,1.0,286.1,15.8,1
CUST-00795,Male,56.0,21.0,100.51,2216.95,Two year,No,Credit card (automatic),2.0,2.0,239.1,6.6,0
CUST-00796,Male,32.0,64.0,102.3,6613.77,Month-to-month,DSL,Mailed check,2.0,1.0,201.3,23.9,1
CUST-00797,Male,73.0,5.0,113.27,662.37,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,0.0,258.4,6.4,1
CUST-00798,Male,66.0,70.0,74.43,5148.96,One year,DSL,Electronic check,3.0,2.0,31.9,8.0,0
CUST-00799,Male,21.0,4.0,40.03,163.68,Month-to-month,DSL,Credit card (automatic),5.0,0.0,144.2,7.0,1
CUST-00801,Male,39.0,35.0,94.29,3265.37,Month-to-month,No,Mailed check,2.0,0.0,233.2,9.7,1
CUST-00802,Female,42.0,1.0,93.79,47.88,Two year,Fiber optic,Mailed check,1.0,0.0,289.0,4.6,0
CUST-00803,Male,30.0,24.0,72.14,1793.34,Two year,No,Electronic check,4.0,2.0,236.1,13.6,0
CUST-00804,Male,35.0,57.0,26.85,1510.64,Two year,Fiber optic,Bank transfer (automatic),2.0,1.0,263.7,26.2,0
CUST-00805,Female,50.0,70.0,57.11,4051.12,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,0.0,214.9,17.1,0
CUST-00806,Female,33.0,41.0,112.08,4625.49,One year,DSL,Credit card (automatic),0.0,0.0,230.5,26.4,0
CUST-00807,Female,62.0,54.0,78.44,4350.94,Month-to-month,Fiber optic,Credit card (automatic),1.0,1.0,161.7,5.9,0
CUST-00808,Male,59.0,46.0,73.83,3322.21,Month-to-month,DSL,Bank transfer (automatic),1.0,2.0,278.0,5.0,0
CUST-00809,Female,61.0,60.0,46.89,2876.36,Month-to-month,No,Bank transfer (automatic),1.0,0.0,249.3,17.3,0
CUST-00810,Male,19.0,60.0,56.84,3467.72,One year,No,Electronic check,2.0,1.0,254.7,13.9,0
CUST-00811,Male,72.0,57.0,109.53,6194.54,Month-to-month,No,Mailed check,3.0,1.0,205.2,19.8,0
CUST-00812,Male,52.0,31.0,86.65,2736.51,Month-to-month,Fiber optic,Mailed check,3.0,1.0,98.3,23.8,1
CUST-00813,Male,59.0,24.0,98.74,2386.57,Month-to-month,Fiber optic,Credit card (automatic),4.0,2.0,20.3,22.5,1
CUST-00814,Female,51.0,36.0,65.43,2344.11,Month-to-month,Fiber optic,Bank transfer (automatic),3.0,1.0,281.3,28.3,1
CUST-00815,Female,47.0,30.0,83.02,2449.4,One year,DSL,Electronic check,1.0,0.0,180.0,11.9,0
CUST-00816,Male,72.0,24.0,44.84,1040.2,Month-to-month,Fiber optic,Credit card (automatic),3.0,0.0,96.5,6.2,1
CUST-00817,Male,30.0,30.0,90.55,2818.99,One year,DSL,Electronic check,1.0,0.0,53.2,16.5,0
CUST-00818,Male,30.0,7.0,62.76,439.35,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,3.0,250.6,3.3,1
CUST-00819,Female,35.0,35.0,64.25,2287.86,Two year,DSL,Bank transfer (automatic),1.0,0.0,252.6,8.7,0
CUST-00820,Male,49.0,55.0,84.93,4631.61,One year,DSL,Bank transfer (automatic),1.0,1.0,246.2,6.2,0
CUST-00821,Male,49.0,14.0,113.63,1551.83,Month-to-month,DSL,Mailed check,1.0,0.0,197.1,11.9,1
CUST-00822,Female,52.0,10.0,26.4,318.1,Month-to-month,Fiber optic,Bank transfer (automatic),4.0,1.0,116.1,3.3,0
CUST-00823,Female,56.0,16.0,102.47,1572.04,One year,Fiber optic,Credit card (automatic),1.0,1.0,98.2,1.0,0
CUST-00824,Male,63.0,54.0,49.24,2638.2,Two year,DSL,Mailed check,2.0,1.0,12.5,19.7,0
CUST-00825,Female,69.0,70.0,64.39,4509.0,Month-to-month,Fiber optic,Electronic check,2.0,0.0,251.7,18.3,1
CUST-00826,Female,46.0,44.0,22.19,981.93,Month-to-month,DSL,Credit card (automatic),1.0,2.0,35.4,21.3,0
CUST-00827,Male,66.0,45.0,50.1,2245.55,Two year,Fiber optic,Credit card (automatic),3.0,2.0,192.9,19.8,0
CUST-00828,Female,46.0,56.0,70.26,3954.35,One year,Fiber optic,Electronic check,3.0,4.0,156.2,3.4,1
CUST-00829,Male,70.0,57.0,25.62,1494.98,Month-to-month,Fiber optic,Mailed check,1.0,1.0,162.7,8.7,1
CUST-00830,Female,61.0,21.0,69.11,1488.04,Month-to-month,Fiber optic,Credit card (automatic),2.0,0.0,278.7,3.9,1
CUST-00831,Male,74.0,68.0,112.71,7664.28,Month-to-month,DSL,Credit card (automatic),2.0,1.0,19.2,25.3,1
CUST-00832,Male,33.0,50.0,30.54,1512.79,One year,Fiber optic,Credit card (automatic),5.0,1.0,234.3,22.4,1
CUST-00833,Male,73.0,33.0,96.44,3242.26,Month-to-month,Fiber optic,Mailed check,2.0,0.0,25.1,6.0,0
CUST-00834,Female,61.0,7.0,60.97,471.52,Two year,Fiber optic,Mailed check,2.0,0.0,21.1,10.2,0
CUST-00835,Male,64.0,70.0,85.52,5917.76,Month-to-month,Fiber optic,Mailed check,4.0,1.0,134.6,29.0,0
CUST-00836,Female,74.0,15.0,46.02,707.87,Month-to-month,DSL,Credit card (automatic),1.0,0.0,28.3,17.8,0
CUST-00837,Male,27.0,32.0,35.95,1051.49,One year,Fiber optic,Bank transfer (automatic),4.0,0.0,238.9,24.0,0
CUST-00838,Male,47.0,20.0,36.05,723.35,Two year,Fiber optic,Electronic check,2.0,1.0,163.6,7.9,0
CUST-00839,Female,42.0,15.0,27.05,500.64,Two year,DSL,Bank transfer (automatic),0.0,1.0,18.4,6.3,0
CUST-00840,Male,56.0,48.0,38.56,1803.49,Month-to-month,DSL,Mailed check,6.0,1.0,21.7,23.5,1
CUST-00841,Male,37.0,71.0,86.42,6094.1,One year,DSL,Credit card (automatic),0.0,0.0,187.7,20.6,0
CUST-00842,Female,22.0,21.0,108.17,2309.77,One year,No,Credit card (automatic),3.0,2.0,243.8,20.4,0
CUST-00843,Male,18.0,42.0,101.41,4182.08,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,0.0,137.0,16.6,1
CUST-00844,Male,47.0,26.0,88.51,2269.62,Month-to-month,DSL,Bank transfer (automatic),1.0,0.0,170.8,16.9,0
CUST-00845,Male,66.0,14.0,31.04,464.38,Month-to-month,DSL,Electronic check,2.0,0.0,242.0,22.1,0
CUST-00846,Male,20.0,57.0,48.92,2756.73,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,187.0,8.1,0
CUST-00847,Female,62.0,37.0,50.98,1874.46,Two year,Fiber optic,Bank transfer (automatic),1.0,1.0,75.2,10.6,0
CUST-00848,Female,31.0,58.0,45.0,2647.21,Month-to-month,DSL,Electronic check,2.0,1.0,187.8,26.1,0
CUST-00849,Male,73.0,21.0,71.5,1522.58,Two year,DSL,Mailed check,3.0,0.0,192.2,9.3,1
CUST-00850,Female,47.0,69.0,73.56,5088.98,Month-to-month,No,Bank transfer (automatic),0.0,1.0,222.9,16.4,0
CUST-00851,Male,67.0,3.0,55.69,150.11,One year,DSL,Mailed check,2.0,1.0,190.1,21.1,1
CUST-00852,Female,21.0,37.0,55.38,2067.56,Month-to-month,DSL,Electronic check,2.0,0.0,291.1,30.0,0
CUST-00853,Male,35.0,49.0,102.86,5033.95,Month-to-month,No,Mailed check,4.0,2.0,67.2,13.1,0
CUST-00854,Male,54.0,19.0,98.93,1902.56,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,285.8,12.8,1
CUST-00855,Male,42.0,12.0,50.78,584.51,Month-to-month,DSL,Credit card (automatic),0.0,3.0,166.1,25.3,0
CUST-00856,Male,65.0,61.0,111.38,6785.05,One year,DSL,Mailed check,3.0,1.0,204.9,24.2,1
CUST-00857,Male,18.0,41.0,115.28,4676.98,Month-to-month,DSL,Credit card (automatic),1.0,0.0,38.8,21.9,1
CUST-00858,Male,70.0,33.0,52.67,1736.36,One year,DSL,Electronic check,1.0,1.0,120.4,13.9,0
CUST-00859,Female,63.0,50.0,55.44,2731.45,Month-to-month,No,Credit card (automatic),4.0,0.0,233.1,9.7,1
CUST-00860,Male,32.0,68.0,70.56,4742.38,Month-to-month,Fiber optic,Mailed check,3.0,0.0,215.0,18.3,0
CUST-00861,Female,26.0,71.0,114.11,8114.74,Month-to-month,Fiber optic,Mailed check,7.0,0.0,21.6,26.3,1
CUST-00862,Male,32.0,33.0,107.63,3562.43,Two year,No,Mailed check,1.0,2.0,168.5,26.5,0
CUST-00863,Female,66.0,24.0,30.26,765.38,One year,Fiber optic,Bank transfer (automatic),2.0,2.0,35.6,3.3,0
CUST-00864,Female,74.0,61.0,59.27,3593.91,Month-to-month,DSL,Mailed check,2.0,0.0,298.8,12.9,0
CUST-00865,Female,41.0,61.0,75.34,4616.14,Month-to-month,Fiber optic,Electronic check,1.0,2.0,270.2,13.9,1
CUST-00866,Male,21.0,28.0,70.31,1996.22,Month-to-month,No,Credit card (automatic),2.0,0.0,16.1,29.3,0
CUST-00867,Male,29.0,58.0,39.39,2306.86,Two year,Fiber optic,Credit card (automatic),3.0,0.0,259.0,20.3,0
CUST-00868,Female,54.0,43.0,105.88,4511.56,One year,DSL,Bank transfer (automatic),2.0,1.0,276.6,12.2,0
CUST-00869,Male,54.0,41.0,87.69,3602.76,Month-to-month,Fiber optic,Bank transfer (automatic),0.0,1.0,112.5,0.8,1
CUST-00870,Female,60.0,39.0,103.79,4066.02,One year,Fiber optic,Electronic check,2.0,1.0,218.7,17.0,0
CUST-00871,Male,23.0,49.0,105.88,5188.48,Month-to-month,No,Mailed check,2.0,2.0,138.2,2.9,0
CUST-00872,Female,56.0,17.0,94.84,1507.96,Two year,DSL,Bank transfer (automatic),0.0,1.0,200.0,25.0,1
CUST-00873,Female,73.0,70.0,63.92,4482.42,Month-to-month,Fiber optic,Credit card (automatic),1.0,2.0,108.7,22.6,0
CUST-00874,Male,63.0,70.0,81.05,5784.13,One year,No,Bank transfer (automatic),3.0,0.0,103.5,13.8,0
CUST-00875,Female,41.0,65.0,36.04,2324.6,Month-to-month,Fiber optic,Bank transfer (automatic),0.0,0.0,133.1,12.9,0
CUST-00876,Male,28.0,5.0,87.36,400.4,One year,Fiber optic,Mailed check,1.0,3.0,52.2,26.9,0
CUST-00877,Female,30.0,2.0,37.93,94.53,One year,DSL,Bank transfer (automatic),1.0,0.0,251.0,8.7,0
CUST-00878,Female,51.0,22.0,89.39,1982.2,One year,DSL,Electronic check,2.0,1.0,111.1,7.5,0
CUST-00879,Male,42.0,57.0,42.96,2508.36,One year,DSL,Credit card (automatic),0.0,1.0,126.0,28.2,0
CUST-00880,Male,24.0,66.0,31.76,2033.27,Two year,No,Mailed check,0.0,0.0,269.3,24.3,0
CUST-00881,Male,69.0,16.0,36.53,621.05,Month-to-month,DSL,Credit card (automatic),0.0,3.0,154.0,24.6,0
CUST-00882,Female,21.0,51.0,20.2,1059.72,Month-to-month,Fiber optic,Electronic check,3.0,0.0,167.8,5.9,0
CUST-00883,Male,25.0,39.0,91.87,3575.82,Month-to-month,Fiber optic,Electronic check,3.0,1.0,287.4,4.3,1
CUST-00884,Female,37.0,40.0,93.24,3746.53,Two year,DSL,Bank transfer (automatic),0.0,1.0,267.2,0.8,0
CUST-00885,Female,46.0,38.0,71.49,2768.09,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,3.0,59.1,7.1,1
CUST-00886,Male,71.0,60.0,36.14,2212.02,One year,Fiber optic,Bank transfer (automatic),3.0,0.0,147.2,23.2,0
CUST-00887,Male,70.0,59.0,28.36,1616.09,One year,No,Credit card (automatic),5.0,4.0,291.7,7.2,0
CUST-00888,Female,68.0,10.0,21.91,260.11,Month-to-month,Fiber optic,Electronic check,3.0,1.0,118.0,21.9,0
CUST-00889,Female,62.0,64.0,36.57,2337.25,Month-to-month,Fiber optic,Mailed check,1.0,0.0,117.8,7.6,0
CUST-00890,Male,63.0,63.0,109.09,6876.31,Month-to-month,DSL,Bank transfer (automatic),3.0,0.0,66.6,11.9,0
CUST-00891,Male,27.0,49.0,44.15,2167.01,Month-to-month,No,Credit card (automatic),2.0,0.0,43.2,29.5,0
CUST-00892,Male,60.0,64.0,55.43,3540.01,Month-to-month,DSL,Bank transfer (automatic),0.0,0.0,224.7,7.3,0
CUST-00893,Male,51.0,32.0,30.53,1036.55,Month-to-month,Fiber optic,Electronic check,2.0,0.0,233.3,11.3,0
CUST-00894,Male,74.0,7.0,42.24,291.49,Two year,DSL,Mailed check,4.0,0.0,291.0,9.0,0
CUST-00895,Female,43.0,21.0,71.92,1454.34,Two year,No,Electronic check,3.0,0.0,234.3,3.3,0
CUST-00896,Female,58.0,20.0,80.78,1595.92,Month-to-month,Fiber optic,Credit card (automatic),2.0,0.0,80.6,14.7,1
CUST-00897,Female,66.0,26.0,44.54,1166.97,Month-to-month,Fiber optic,Bank transfer (automatic),3.0,0.0,21.6,11.4,1
