Customer_ID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Payment_Method,Support_Calls,Late_Payments,Usage_Hours,Discount,Complaints,Risk_Level,Churn
CUST_12045,48.0,Female,44,39.62,1763.21,Month-to-month,DSL,Bank transfer (automatic),0,1,86.3,15.0,1,Low,0
CUST_12046,35.0,Female,6,93.42,576.22,Two year,Fiber optic,Bank transfer (automatic),1,1,52.7,0.0,0,Low,0
CUST_12047,53.0,Male,14,101.06,1354.61,Two year,Fiber optic,Electronic check,1,0,99.9,5.0,1,Medium,0
CUST_12048,19.0,Male,4,74.24,291.57,One year,Fiber optic,Mailed check,3,0,159.0,5.0,1,Low,0
CUST_12049,31.0,Female,21,79.17,,Month-to-month,Fiber optic,Credit card (automatic),3,0,204.9,0.0,0,High,1
CUST_12050,30.0,Female,6,105.85,624.29,Two year,Fiber optic,Electronic check,2,0,142.4,0.0,0,Medium,1
CUST_12051,46.0,Female,9,73.3,659.86,Two year,Fiber optic,Bank transfer (automatic),4,1,85.4,0.0,0,Medium,0
CUST_12052,29.0,Female,15,23.88,350.43,Month-to-month,No,Bank transfer (automatic),1,1,100.4,0.0,0,Low,0
CUST_12053,56.0,Female,1,51.45,51.16,Two year,DSL,Mailed check,2,1,101.8,15.0,0,Low,0
CUST_12054,19.0,Female,2,99.36,196.09,Month-to-month,Fiber optic,Credit card (automatic),0,1,121.7,15.0,0,Medium,0
CUST_12055,49.0,Female,27,54.91,1517.45,Month-to-month,DSL,Bank transfer (automatic),1,0,190.4,0.0,1,Medium,0
CUST_12056,30.0,Male,13,46.16,606.29,Month-to-month,DSL,Mailed check,1,0,194.0,0.0,1,Medium,0
CUST_12057,63.0,Male,48,23.15,1128.27,One year,No,Bank transfer (automatic),2,2,132.2,15.0,0,Low,0
CUST_12058,44.0,Male,28,88.38,2403.02,One year,Fiber optic,Bank transfer (automatic),2,0,148.2,0.0,0,Low,0
CUST_12059,66.0,Female,1,103.96,102.15,Month-to-month,Fiber optic,Bank transfer (automatic),1,2,104.1,20.0,0,High,1
CUST_12060,58.0,Male,23,31.8,696.38,Two year,No,Credit card (automatic),1,0,63.1,0.0,2,Low,0
CUST_12061,34.0,Female,2,27.12,52.12,Month-to-month,No,Mailed check,1,1,220.5,10.0,0,Low,0
CUST_12062,57.0,Female,36,64.19,2256.55,Month-to-month,DSL,Electronic check,0,1,35.5,0.0,0,Medium,0
CUST_12063,48.0,Female,72,44.41,3058.58,Month-to-month,DSL,Electronic check,1,3,57.4,0.0,2,Medium,0
CUST_12064,51.0,Male,18,80.52,1464.24,One year,Fiber optic,Electronic check,2,0,220.8,0.0,0,Low,0
CUST_12065,41.0,Male,27,66.56,1886.64,Two year,DSL,Electronic check,2,2,140.7,5.0,0,Low,0
CUST_12066,62.0,Male,6,83.16,479.04,One year,Fiber optic,Credit card (automatic),2,1,89.3,0.0,3,High,1
CUST_12067,52.0,Male,13,90.01,1207.72,Two year,Fiber optic,Bank transfer (automatic),2,0,170.7,5.0,1,Low,0
CUST_12068,65.0,Male,46,25.7,1137.14,Month-to-month,No,Bank transfer (automatic),1,0,174.8,0.0,1,Low,0
CUST_12069,23.0,Female,4,111.05,451.75,Month-to-month,Fiber optic,Bank transfer (automatic),0,2,80.0,0.0,1,High,1
CUST_12070,36.0,Female,7,54.93,390.01,Month-to-month,DSL,Credit card (automatic),0,2,116.0,5.0,0,Medium,0
CUST_12071,47.0,Female,14,29.23,425.7,Month-to-month,No,Mailed check,2,1,179.4,0.0,2,Medium,0
CUST_12072,24.0,Female,29,85.79,2391.86,Month-to-month,Fiber optic,Credit card (automatic),3,1,103.2,0.0,1,High,1
CUST_12073,27.0,Male,11,28.92,312.25,One year,No,Mailed check,2,4,152.7,0.0,0,Low,0
CUST_12074,58.0,Female,63,28.96,1749.82,Month-to-month,No,Credit card (automatic),2,0,204.1,5.0,0,Low,0
CUST_12075,49.0,Female,2,69.65,138.01,One year,DSL,Bank transfer (automatic),5,0,32.3,20.0,2,Medium,1
CUST_12076,51.0,Male,11,73.09,837.08,Month-to-month,Fiber optic,Electronic check,2,0,124.6,10.0,0,High,1
CUST_12077,45.0,Female,29,78.41,2337.91,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,151.8,0.0,2,High,1
CUST_12078,32.0,Male,6,88.38,542.1,One year,Fiber optic,Mailed check,2,0,59.4,0.0,0,Medium,0
CUST_12079,47.0,Female,25,90.48,2269.47,Month-to-month,Fiber optic,Electronic check,3,1,116.2,0.0,1,High,1
CUST_12080,54.0,Female,4,93.38,387.84,Two year,Fiber optic,Bank transfer (automatic),2,1,187.0,0.0,0,Low,0
CUST_12081,46.0,Male,1,20.98,20.87,One year,No,Electronic check,1,2,108.3,0.0,0,Low,0
CUST_12082,39.0,Female,3,85.08,246.3,Month-to-month,Fiber optic,Electronic check,1,1,73.2,0.0,0,High,1
CUST_12083,21.0,Female,63,60.74,3955.8,Two year,DSL,Credit card (automatic),5,1,190.9,0.0,0,Low,0
CUST_12084,37.0,Female,19,89.81,1668.79,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,160.0,0.0,0,Medium,0
CUST_12085,49.0,Male,38,57.71,2095.09,Month-to-month,DSL,Credit card (automatic),1,0,136.9,0.0,0,Low,0
CUST_12086,53.0,Female,9,18.26,158.19,One year,No,Bank transfer (automatic),3,2,135.6,0.0,1,Low,0
CUST_12087,67.0,Male,21,91.42,1940.76,Month-to-month,Fiber optic,Mailed check,1,0,186.3,0.0,0,Medium,1
CUST_12088,21.0,Male,16,97.35,1574.28,Two year,Fiber optic,Mailed check,2,0,153.3,5.0,0,Low,0
CUST_12089,44.0,Male,69,57.74,3888.52,Two year,DSL,Bank transfer (automatic),1,0,169.1,0.0,0,Low,0
CUST_12090,34.0,Female,33,56.11,1893.7,Two year,DSL,Credit card (automatic),2,2,108.8,0.0,0,Low,0
CUST_12091,29.0,Female,31,40.22,1280.94,Month-to-month,DSL,Electronic check,1,0,53.7,0.0,1,Medium,1
CUST_12092,39.0,Female,1,-25.0,87.01,Month-to-month,Fiber optic,Credit card (automatic),3,1,168.0,0.0,0,High,1
CUST_12093,34.0,Female,19,79.94,1531.76,One year,Fiber optic,Credit card (automatic),1,2,189.5,10.0,1,Medium,0
CUST_12094,27.0,Male,15,28.38,437.6,Month-to-month,No,Bank transfer (automatic),2,0,129.9,0.0,0,Low,0
CUST_12095,71.0,Male,63,24.45,1579.34,Month-to-month,No,Credit card (automatic),1,1,179.9,5.0,3,Low,0
CUST_12096,18.0,Male,7,44.08,301.09,Month-to-month,DSL,Mailed check,3,1,124.9,5.0,2,High,1
CUST_12097,39.0,Male,7,26.26,180.33,Month-to-month,No,Credit card (automatic),3,0,135.9,5.0,1,Medium,1
CUST_12098,43.0,Male,12,46.56,557.52,Month-to-month,DSL,Bank transfer (automatic),2,1,218.9,15.0,0,Medium,0
CUST_12099,73.0,Male,6,86.84,495.98,Two year,Fiber optic,Electronic check,2,0,126.9,15.0,0,Medium,0
CUST_12100,35.0,Male,3,90.42,265.76,Two year,Fiber optic,Credit card (automatic),2,0,124.2,0.0,0,Medium,0
CUST_12101,67.0,Male,46,71.36,3273.99,Month-to-month,Fiber optic,Mailed check,0,1,55.9,0.0,0,Medium,0
CUST_12102,31.0,Male,19,56.8,1036.9,Month-to-month,DSL,Mailed check,1,0,171.1,5.0,0,Medium,0
CUST_12103,64.0,Male,47,92.65,4191.81,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,108.1,20.0,0,Medium,0
CUST_12104,46.0,Female,42,103.7,4339.39,Two year,Fiber optic,Electronic check,2,0,146.6,10.0,0,Low,0
CUST_12105,29.0,Female,7,30.87,221.08,Month-to-month,DSL,Mailed check,2,2,125.8,0.0,0,Medium,0
CUST_12106,53.0,Female,19,65.56,1287.21,One year,DSL,Credit card (automatic),4,0,119.9,0.0,1,Medium,0
CUST_12107,52.0,Male,2,39.9,80.17,Month-to-month,DSL,Electronic check,2,0,134.7,10.0,1,Medium,1
CUST_12108,69.0,Male,59,20.47,1204.68,One year,No,Electronic check,2,1,138.2,0.0,1,Low,0
CUST_12109,29.0,Female,12,67.54,,Month-to-month,Fiber optic,Electronic check,4,0,192.9,5.0,1,High,1
CUST_12110,24.0,Male,12,76.43,889.0,One year,DSL,Mailed check,1,0,208.4,5.0,0,Low,0
CUST_12111,46.0,Male,8,69.4,535.58,Month-to-month,DSL,Bank transfer (automatic),2,0,169.3,0.0,0,Medium,1
CUST_12112,28.0,Male,14,47.58,685.56,One year,DSL,Credit card (automatic),1,1,197.2,15.0,0,Low,0
CUST_12113,50.0,Male,6,59.46,355.51,Month-to-month,Fiber optic,Credit card (automatic),2,1,178.4,15.0,0,Medium,1
CUST_12114,23.0,Male,11,62.78,710.63,One year,Fiber optic,Bank transfer (automatic),3,1,162.3,0.0,1,Low,0
CUST_12115,,Male,38,20.55,796.84,Two year,No,Electronic check,2,0,205.5,5.0,0,Low,0
CUST_12116,32.0,Female,43,55.29,2304.69,Month-to-month,DSL,Credit card (automatic),2,0,81.1,5.0,1,Medium,0
CUST_12117,49.0,Male,8,19.56,156.64,Two year,No,Bank transfer (automatic),2,2,109.2,0.0,0,Low,0
CUST_12118,68.0,Male,15,47.82,713.28,One year,DSL,Bank transfer (automatic),1,0,103.1,0.0,0,Low,0
CUST_12119,28.0,Female,49,54.96,2672.54,Month-to-month,DSL,Bank transfer (automatic),1,0,126.4,0.0,0,Low,0
CUST_12120,40.0,Male,1,26.8,26.91,Month-to-month,No,Credit card (automatic),2,1,170.9,15.0,1,Low,0
CUST_12121,43.0,Male,52,59.28,3231.16,Month-to-month,DSL,Bank transfer (automatic),4,2,89.8,0.0,0,Medium,1
CUST_12122,51.0,Female,5,117.16,604.13,One year,Fiber optic,Mailed check,0,1,162.6,0.0,2,High,1
CUST_12123,63.0,Male,27,61.48,1726.97,One year,DSL,Bank transfer (automatic),2,1,113.6,0.0,1,Low,0
CUST_12124,51.0,Male,20,18.0,343.07,Month-to-month,No,Electronic check,1,0,124.4,0.0,0,Low,0
CUST_12125,46.0,Male,19,84.26,1543.36,Month-to-month,Fiber optic,Mailed check,0,0,149.0,0.0,1,Medium,0
CUST_12126,21.0,Male,47,65.15,2934.9,Two year,Fiber optic,Mailed check,1,0,215.7,0.0,1,Low,0
CUST_12127,34.0,Female,2,90.79,177.28,Two year,Fiber optic,Electronic check,3,2,107.9,5.0,1,High,1
CUST_12128,52.0,Female,10,28.45,282.85,Month-to-month,No,Electronic check,1,1,136.4,5.0,2,Medium,1
CUST_12129,30.0,Male,18,72.38,1321.35,Two year,Fiber optic,Electronic check,1,1,91.5,5.0,0,Low,0
CUST_12130,58.0,Female,40,53.88,2155.38,Month-to-month,DSL,Bank transfer (automatic),4,1,107.5,5.0,1,Medium,0
CUST_12131,56.0,Male,5,84.7,440.57,Month-to-month,Fiber optic,Credit card (automatic),1,0,91.1,0.0,0,High,1
CUST_12132,32.0,Male,38,89.2,,Two year,Fiber optic,Credit card (automatic),2,0,151.0,5.0,0,Low,0
CUST_12133,72.0,Female,12,79.63,923.41,Month-to-month,DSL,Mailed check,1,2,159.1,0.0,0,High,1
CUST_12134,46.0,Male,5,97.64,505.43,Month-to-month,Fiber optic,Bank transfer (automatic),2,1,170.9,0.0,0,High,1
CUST_12135,46.0,Male,34,60.87,2065.8,Month-to-month,DSL,Credit card (automatic),3,0,106.1,0.0,0,Medium,0
CUST_12136,28.0,Male,2,35.7,71.07,Two year,DSL,Electronic check,3,1,162.9,0.0,0,Low,0
CUST_12137,69.0,Male,17,29.37,513.52,Two year,No,Bank transfer (automatic),1,0,145.1,0.0,0,Low,0
CUST_12138,49.0,Male,1,84.72,81.27,Month-to-month,Fiber optic,Bank transfer (automatic),0,3,137.4,0.0,0,High,1
CUST_12139,19.0,Female,10,23.55,244.51,Month-to-month,No,Electronic check,1,0,84.1,5.0,0,Low,0
CUST_12140,64.0,Male,22,29.9,669.04,Month-to-month,DSL,Credit card (automatic),1,0,146.9,5.0,2,Low,0
CUST_12141,31.0,Male,19,30.39,599.08,One year,No,Credit card (automatic),1,1,148.3,0.0,0,Low,0
CUST_12142,37.0,Male,12,55.17,694.78,Month-to-month,DSL,Electronic check,1,0,144.6,20.0,0,Medium,0
CUST_12143,39.0,Female,13,62.24,810.58,One year,DSL,Electronic check,4,0,158.0,5.0,0,Low,0
CUST_12144,28.0,Female,6,21.46,123.52,Month-to-month,No,Electronic check,0,1,171.3,15.0,1,Low,0
CUST_12145,44.0,Female,14,25.37,343.34,Month-to-month,No,Electronic check,1,0,90.6,5.0,0,Low,0
CUST_12146,20.0,Female,72,92.32,6529.8,Month-to-month,Fiber optic,Mailed check,5,0,130.2,0.0,0,Low,0
CUST_12147,34.0,Female,45,83.27,3598.6,Month-to-month,Fiber optic,Mailed check,3,0,163.2,20.0,0,Low,0
CUST_12148,61.0,Male,3,85.4,264.28,Two year,Fiber optic,Electronic check,2,0,127.9,15.0,0,Low,0
CUST_12149,73.0,Female,1,98.07,96.08,Month-to-month,Fiber optic,Credit card (automatic),2,0,183.2,0.0,2,High,1
CUST_12150,45.0,Female,65,83.63,5694.64,Month-to-month,Fiber optic,Mailed check,2,1,144.1,0.0,0,Medium,0
CUST_12151,46.0,Female,17,85.18,1477.4,Month-to-month,Fiber optic,Electronic check,2,0,52.0,0.0,0,High,1
CUST_12152,38.0,Female,18,37.95,660.79,Month-to-month,No,Electronic check,3,0,177.8,10.0,1,Medium,0
CUST_12153,64.0,Male,36,90.17,3238.34,Month-to-month,Fiber optic,Mailed check,0,1,134.7,0.0,1,High,1
CUST_12154,33.0,Male,9,45.98,412.45,Month-to-month,DSL,Mailed check,5,2,60.4,5.0,0,High,1
CUST_12155,54.0,Male,15,95.81,1436.07,Month-to-month,Fiber optic,Electronic check,5,0,128.6,5.0,0,High,1
CUST_12156,37.0,Female,72,78.05,5639.66,One year,Fiber optic,Electronic check,0,2,82.9,0.0,0,Low,0
CUST_12157,23.0,Male,26,79.51,1970.34,Month-to-month,Fiber optic,Credit card (automatic),2,1,173.9,10.0,1,Low,0
CUST_12158,36.0,Male,4,94.51,385.08,Month-to-month,Fiber optic,Credit card (automatic),1,1,138.4,10.0,1,High,1
CUST_12159,74.0,Female,3,56.88,170.42,Two year,DSL,Electronic check,3,1,98.4,0.0,0,Medium,0
CUST_12160,22.0,Male,5,20.92,107.64,Month-to-month,No,Mailed check,6,0,176.5,0.0,0,Medium,1
CUST_12161,20.0,Female,34,100.68,3531.07,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,160.6,10.0,0,Low,0
CUST_12162,18.0,Male,8,53.9,419.58,Month-to-month,DSL,Bank transfer (automatic),2,0,129.4,5.0,1,High,1
CUST_12163,55.0,Male,1,55.49,52.98,Month-to-month,DSL,Mailed check,3,0,83.9,5.0,0,High,1
CUST_12164,32.0,Male,69,25.25,1777.66,One year,No,Credit card (automatic),1,2,102.1,0.0,0,Low,0
CUST_12165,51.0,Female,4,49.16,206.03,Month-to-month,DSL,Bank transfer (automatic),0,0,101.4,0.0,0,Medium,0
CUST_12166,52.0,Male,1,55.5,55.2,One year,DSL,Mailed check,2,0,173.6,20.0,2,Low,0
CUST_12167,66.0,Male,6,47.64,278.97,Month-to-month,DSL,Bank transfer (automatic),2,0,64.4,5.0,2,High,1
CUST_12168,42.0,Female,6,33.73,195.43,Month-to-month,No,Credit card (automatic),2,0,137.9,0.0,0,Low,0
CUST_12169,41.0,Male,13,80.6,1025.53,One year,Fiber optic,Credit card (automatic),1,2,128.7,10.0,0,Low,0
CUST_12170,29.0,Female,60,87.22,5143.15,Month-to-month,Fiber optic,Electronic check,2,1,186.6,5.0,0,Low,0
CUST_12171,35.0,Female,50,18.0,893.15,One year,No,Electronic check,3,0,150.5,0.0,0,Low,0
CUST_12172,32.0,Male,14,62.46,888.03,Month-to-month,DSL,Mailed check,0,0,164.1,15.0,0,Low,0
CUST_12173,61.0,Female,12,64.01,750.7,One year,DSL,Electronic check,1,1,116.4,0.0,0,Low,0
CUST_12174,33.0,Male,19,61.94,1124.02,Month-to-month,DSL,Bank transfer (automatic),1,0,84.6,5.0,1,Low,0
CUST_12175,44.0,Female,6,64.51,382.16,Two year,Fiber optic,Credit card (automatic),1,1,125.4,0.0,2,Medium,0
CUST_12176,25.0,Male,1,66.94,69.32,Month-to-month,DSL,Bank transfer (automatic),3,0,175.0,0.0,0,Medium,0
CUST_12177,63.0,Female,67,70.27,4707.31,Two year,DSL,Credit card (automatic),4,2,174.9,10.0,0,Low,0
CUST_12178,42.0,Male,4,73.38,307.16,Month-to-month,Fiber optic,Electronic check,2,1,120.6,5.0,0,High,1
CUST_12179,34.0,Female,5,57.37,286.95,One year,DSL,Credit card (automatic),0,2,101.3,10.0,2,Medium,0
CUST_12180,46.0,Male,15,20.7,303.54,Month-to-month,No,Bank transfer (automatic),0,0,92.4,0.0,0,Low,0
CUST_12181,70.0,Male,16,91.11,1413.05,Two year,Fiber optic,Mailed check,4,0,133.9,15.0,1,Medium,1
CUST_12182,25.0,Male,1,47.61,48.54,Month-to-month,DSL,Bank transfer (automatic),5,0,146.1,0.0,1,High,1
CUST_12183,32.0,Male,3,98.55,296.73,Month-to-month,Fiber optic,Electronic check,2,0,206.3,5.0,0,High,1
CUST_12184,44.0,Female,11,51.45,571.84,Month-to-month,DSL,Credit card (automatic),1,1,145.5,15.0,1,Medium,1
CUST_12185,63.0,Male,27,108.87,3014.48,Month-to-month,Fiber optic,Mailed check,2,0,167.6,0.0,1,High,1
CUST_12186,67.0,Female,6,47.67,292.48,Month-to-month,DSL,Electronic check,1,2,104.9,0.0,1,High,1
CUST_12187,69.0,Female,13,31.77,394.15,Two year,No,Bank transfer (automatic),1,2,141.9,20.0,0,Low,0
CUST_12188,24.0,Female,19,87.94,1721.42,Two year,Fiber optic,Bank transfer (automatic),0,0,146.3,20.0,0,Low,0
CUST_12189,20.0,Male,52,31.25,1630.31,Month-to-month,No,Electronic check,2,2,133.7,10.0,1,Low,0
CUST_12190,46.0,Male,9,22.49,200.22,Two year,No,Electronic check,2,0,139.0,0.0,0,Low,0
CUST_12191,61.0,Female,3,86.94,261.8,Month-to-month,Fiber optic,Mailed check,1,4,145.7,5.0,1,High,1
CUST_12192,70.0,Male,16,79.81,1291.32,Month-to-month,Fiber optic,Bank transfer (automatic),2,3,161.6,0.0,2,High,1
CUST_12193,41.0,Male,32,21.89,675.93,One year,No,Credit card (automatic),2,1,192.6,0.0,1,Low,0
CUST_12194,20.0,Female,2,29.11,57.74,One year,No,Credit card (automatic),4,0,38.1,0.0,1,Low,0
CUST_12195,37.0,Female,13,99.15,1267.76,Two year,Fiber optic,Mailed check,1,1,190.1,0.0,0,Low,0
CUST_12196,63.0,Female,1,95.28,93.85,Month-to-month,Fiber optic,Bank transfer (automatic),3,0,63.0,0.0,2,High,1
CUST_12197,32.0,Male,1,84.83,81.36,One year,Fiber optic,Mailed check,5,4,153.9,0.0,0,High,1
CUST_12198,42.0,Female,15,23.62,342.25,Month-to-month,No,Bank transfer (automatic),1,0,246.0,5.0,0,Low,0
CUST_12199,47.0,Male,8,75.78,585.74,Month-to-month,Fiber optic,Electronic check,1,0,138.1,5.0,1,High,1
CUST_12200,31.0,Male,44,52.56,2283.32,Month-to-month,DSL,Mailed check,3,1,148.1,15.0,0,Low,0
CUST_12201,24.0,Female,22,27.32,624.75,Two year,No,Bank transfer (automatic),0,1,126.0,0.0,2,Low,0
CUST_12202,34.0,Male,14,72.96,991.41,Two year,Fiber optic,Electronic check,0,0,170.0,0.0,1,Low,0
CUST_12203,61.0,Male,12,52.93,629.84,One year,DSL,Bank transfer (automatic),0,0,156.3,5.0,0,Low,0
CUST_12204,37.0,Male,16,101.15,1587.91,Month-to-month,Fiber optic,Credit card (automatic),2,0,109.6,0.0,1,High,1
CUST_12205,,Female,1,23.89,24.58,Month-to-month,No,Mailed check,0,1,134.9,0.0,0,Low,0
CUST_12206,26.0,Female,53,94.43,4779.64,Month-to-month,Fiber optic,Mailed check,2,0,89.7,5.0,0,Medium,0
CUST_12207,55.0,Female,72,44.82,3129.11,Month-to-month,DSL,Credit card (automatic),3,0,134.6,0.0,1,Low,0
CUST_12208,65.0,Female,4,58.18,225.99,Month-to-month,DSL,Bank transfer (automatic),1,1,121.1,15.0,0,Medium,1
CUST_12209,74.0,Male,3,102.53,322.75,One year,Fiber optic,Electronic check,1,0,146.1,5.0,0,Medium,0
CUST_12210,39.0,Male,3,77.67,234.66,Month-to-month,Fiber optic,Electronic check,2,2,108.1,0.0,0,High,1
CUST_12211,71.0,Male,25,86.28,2079.12,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,130.4,0.0,0,High,1
CUST_12212,70.0,Male,25,93.96,2295.49,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,140.4,10.0,0,High,1
CUST_12213,70.0,Male,45,18.13,788.75,Month-to-month,No,Electronic check,0,0,143.5,5.0,0,Low,0
CUST_12214,19.0,Female,33,25.35,805.15,Month-to-month,No,Electronic check,1,1,152.3,15.0,0,Low,0
CUST_12215,41.0,Male,14,48.46,698.6,Two year,DSL,Credit card (automatic),1,2,132.2,10.0,0,Low,0
CUST_12216,25.0,Male,22,42.76,940.32,One year,DSL,Bank transfer (automatic),0,0,104.6,0.0,1,Low,0
CUST_12217,28.0,Male,27,41.42,1133.01,Two year,DSL,Credit card (automatic),1,0,143.7,0.0,0,Low,0
CUST_12218,30.0,Male,17,18.0,300.84,Month-to-month,No,Bank transfer (automatic),4,3,132.0,5.0,2,Medium,1
CUST_12219,34.0,Female,15,85.46,1288.78,Month-to-month,Fiber optic,Credit card (automatic),2,0,186.1,0.0,0,Medium,1
CUST_12220,25.0,Male,24,86.56,2027.08,Month-to-month,Fiber optic,Electronic check,1,1,191.8,5.0,0,Medium,1
CUST_12221,38.0,Male,19,66.95,1247.63,Two year,Fiber optic,Bank transfer (automatic),2,1,78.3,10.0,1,Low,0
CUST_12222,35.0,Female,24,64.08,1561.33,One year,DSL,Electronic check,5,1,167.8,5.0,1,Medium,0
CUST_12223,47.0,Male,22,91.21,1936.46,Month-to-month,Fiber optic,Bank transfer (automatic),1,0,176.8,0.0,1,High,1
CUST_12224,35.0,Male,30,90.33,2741.67,Month-to-month,Fiber optic,Mailed check,3,1,79.4,5.0,0,High,1
CUST_12225,63.0,Male,24,,2475.84,Month-to-month,Fiber optic,Mailed check,3,2,166.1,0.0,1,High,1
CUST_12226,64.0,Female,17,48.55,794.02,One year,DSL,Credit card (automatic),3,2,180.3,10.0,0,Low,0
CUST_12227,48.0,Female,27,68.35,1918.8,Two year,Fiber optic,Credit card (automatic),1,3,97.3,5.0,0,Low,0
CUST_12228,55.0,Female,14,97.68,1310.01,One year,Fiber optic,Electronic check,0,1,129.4,5.0,0,Medium,0
CUST_12229,49.0,Male,6,102.23,604.11,Month-to-month,Fiber optic,Bank transfer (automatic),3,1,148.4,0.0,0,High,1
CUST_12230,28.0,Female,1,95.78,96.84,Month-to-month,Fiber optic,Mailed check,2,2,165.7,10.0,1,High,1
CUST_12231,62.0,Male,19,50.53,965.77,Month-to-month,DSL,Mailed check,2,1,95.5,5.0,1,Medium,1
CUST_12232,42.0,Male,21,97.53,1965.47,Month-to-month,Fiber optic,Credit card (automatic),2,0,192.1,0.0,0,Medium,1
CUST_12233,50.0,Male,72,120.0,8898.26,Month-to-month,Fiber optic,Electronic check,3,0,48.7,15.0,2,High,1
CUST_12234,55.0,Male,10,68.71,719.61,One year,DSL,Credit card (automatic),0,0,199.6,10.0,0,Low,0
CUST_12235,58.0,Female,12,69.26,804.63,One year,Fiber optic,Electronic check,2,2,164.8,5.0,1,Medium,1
CUST_12236,25.0,Female,5,77.96,405.2,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,112.0,0.0,0,Medium,1
CUST_12237,28.0,Female,1,28.62,28.78,Two year,No,Bank transfer (automatic),3,1,178.9,20.0,1,Low,0
CUST_12238,39.0,Male,35,65.74,2401.2,Month-to-month,Fiber optic,Electronic check,2,0,92.8,10.0,0,Medium,0
CUST_12239,68.0,Male,6,87.03,505.27,Month-to-month,Fiber optic,Electronic check,3,2,145.2,5.0,1,High,1
CUST_12240,41.0,Male,22,89.56,2027.86,Month-to-month,Fiber optic,Credit card (automatic),0,0,150.7,5.0,1,Medium,0
CUST_12241,58.0,Male,27,55.3,1427.37,Month-to-month,DSL,Bank transfer (automatic),2,0,150.6,0.0,0,Low,0
CUST_12242,34.0,Female,15,70.73,1101.61,Month-to-month,DSL,Electronic check,3,2,102.2,0.0,0,High,1
CUST_12243,29.0,Male,50,70.45,3583.85,Month-to-month,DSL,Mailed check,2,1,117.7,0.0,1,Low,0
CUST_12244,74.0,Female,14,59.33,819.84,Month-to-month,DSL,Electronic check,2,1,145.7,0.0,0,High,1
CUST_12245,63.0,Male,8,96.05,744.62,Two year,Fiber optic,Electronic check,1,1,107.3,10.0,0,Medium,0
CUST_12246,49.0,Male,54,93.47,5207.15,Month-to-month,Fiber optic,Mailed check,2,0,152.2,0.0,0,Medium,0
CUST_12247,32.0,Male,47,23.1,1096.91,Month-to-month,No,Electronic check,2,1,112.4,10.0,1,Low,0
CUST_12248,33.0,Male,4,25.97,102.43,Month-to-month,No,Credit card (automatic),2,0,185.0,5.0,1,Low,0
CUST_12249,71.0,Male,1,75.68,75.25,One year,Fiber optic,Bank transfer (automatic),1,0,210.3,0.0,0,Medium,0
CUST_12250,39.0,Female,2,61.16,126.31,Month-to-month,DSL,Credit card (automatic),0,0,126.6,0.0,2,Medium,1
CUST_12251,45.0,Male,8,60.82,478.72,Two year,Fiber optic,Bank transfer (automatic),1,0,181.4,5.0,1,Low,0
CUST_12252,37.0,Female,72,84.97,5866.78,Month-to-month,Fiber optic,Credit card (automatic),3,0,130.4,0.0,0,Low,0
CUST_12253,50.0,Male,19,75.43,,Month-to-month,Fiber optic,Mailed check,1,1,97.9,0.0,0,High,1
CUST_12254,27.0,Male,11,116.5,1267.06,One year,Fiber optic,Bank transfer (automatic),3,3,120.8,10.0,1,High,1
CUST_12255,57.0,Male,52,64.38,3297.0,Month-to-month,DSL,Credit card (automatic),1,0,143.9,5.0,0,Low,0
CUST_12256,49.0,Female,14,64.9,881.74,Month-to-month,DSL,Bank transfer (automatic),3,2,59.6,10.0,1,High,1
CUST_12257,67.0,Male,9,66.17,619.2,Month-to-month,Fiber optic,Electronic check,2,0,168.2,10.0,0,High,1
CUST_12258,50.0,Female,68,78.64,5196.46,One year,Fiber optic,Bank transfer (automatic),2,1,143.9,10.0,0,Low,0
CUST_12259,19.0,Male,45,20.77,947.42,Month-to-month,No,Credit card (automatic),0,1,185.0,0.0,2,Low,0
CUST_12260,50.0,Female,44,74.1,3384.54,Month-to-month,Fiber optic,Credit card (automatic),0,2,167.4,20.0,0,Low,0
CUST_12261,50.0,Male,17,58.65,950.68,Two year,DSL,Bank transfer (automatic),1,1,145.4,0.0,0,Low,0
CUST_12262,58.0,Female,37,82.38,3148.28,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,124.0,10.0,0,Medium,0
CUST_12263,30.0,Female,4,46.4,183.94,Two year,DSL,Credit card (automatic),3,0,208.5,5.0,0,Low,0
CUST_12264,47.0,Female,20,107.26,2179.09,One year,Fiber optic,Electronic check,2,2,237.6,5.0,0,Medium,0
CUST_12265,50.0,Male,72,89.54,6364.62,Month-to-month,Fiber optic,Bank transfer (automatic),1,3,124.7,20.0,1,Medium,0
CUST_12266,30.0,Male,8,90.75,740.19,Month-to-month,Fiber optic,Electronic check,2,0,186.9,0.0,1,High,1
CUST_12267,69.0,Male,37,91.48,3301.59,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,108.2,0.0,0,Medium,1
