Order_ID,Quantity,Unit_Price,Cost_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Customer_Rating,Delivery_Time_Days,Marketing_Spend,Page_Views
ORD-10806,26,325.1,177.97,0.113,7497.46,4627.22,2870.24,0.3828,3.3,7,313.5,177
ORD-10807,19,161.79,92.32,0.026,2994.09,1754.08,1240.01,0.4142,3.8,8,123.97,96
ORD-10808,7,316.96,182.67,0.007,2203.19,1278.69,924.5,0.4196,4.0,3,114.5,63
ORD-10809,3,309.09,182.17,0.091,842.89,546.51,296.38,0.3516,2.9,6,44.61,33
ORD-10810,13,121.26,63.44,0.176,1298.94,824.72,474.22,0.3651,4.6,3,61.63,61
ORD-10811,13,306.08,169.01,0.088,3628.88,2197.13,1431.75,0.3945,3.4,5,149.41,90
ORD-10812,18,140.85,84.3,0.17,2104.3,1517.4,586.9,0.2789,3.2,5,102.66,104
ORD-10813,28,114.45,58.73,0.038,3082.83,1644.44,1438.39,0.4666,3.3,8,160.76,108
ORD-10814,26,232.44,124.93,0.103,5420.97,3248.18,2172.79,0.4008,4.6,7,231.69,142
ORD-10815,20,125.01,65.82,0.152,2120.17,1316.4,803.77,0.3791,3.1,6,104.03,82
ORD-10816,28,226.12,124.23,0.085,5793.19,3478.44,2314.75,0.3996,4.0,2,275.76,175
ORD-10817,8,219.29,119.51,0.204,1396.44,956.08,440.36,0.3153,3.1,6,88.91,55
ORD-10818,29,203.75,109.09,0.115,5229.24,3163.61,2065.63,0.395,3.3,5,232.99,158
ORD-10819,9,142.44,73.51,0.198,1028.13,661.59,366.54,0.3565,2.8,8,64.31,66
ORD-10820,7,198.75,113.37,0.143,1192.3,793.59,398.71,0.3344,3.7,7,53.65,33
ORD-10821,1,214.82,124.84,0.069,200.0,124.84,75.16,0.3758,3.8,3,12.49,11
ORD-10822,3,197.81,116.21,0.062,556.64,348.63,208.01,0.3737,3.2,6,39.39,43
ORD-10823,13,163.88,87.73,0.175,1757.61,1140.49,617.12,0.3511,3.9,6,87.81,58
ORD-10824,28,19.91,15.22,0.216,437.06,426.16,10.9,0.0249,3.9,7,19.74,81
ORD-10825,25,211.67,117.6,0.007,5254.71,2940.0,2314.71,0.4405,3.8,7,235.74,127
ORD-10826,28,71.43,36.43,0.058,1884.04,1020.04,864.0,0.4586,4.1,7,86.2,119
ORD-10827,17,230.26,130.31,0.063,3667.81,2215.27,1452.54,0.396,3.4,8,178.62,100
ORD-10828,25,269.38,145.08,0.084,6168.8,3627.0,2541.8,0.412,3.9,5,260.92,154
ORD-10829,24,182.65,98.58,0.035,4230.17,2365.92,1864.25,0.4407,3.7,4,182.05,131
ORD-10830,1,196.69,101.3,0.006,195.51,101.3,94.21,0.4819,3.1,6,8.76,7
ORD-10831,6,333.75,181.24,0.081,1840.3,1087.44,752.86,0.4091,4.1,1,76.19,29
ORD-10832,21,298.8,165.61,0.091,5703.79,3477.81,2225.98,0.3903,3.6,7,262.92,139
ORD-10833,6,321.27,184.54,0.054,1823.53,1107.24,716.29,0.3928,3.7,6,91.98,50
ORD-10834,26,287.61,156.42,0.039,7186.22,4066.92,3119.3,0.4341,4.2,1,308.29,167
ORD-10835,12,51.49,23.13,0.149,525.82,277.56,248.26,0.4721,4.3,4,60.04,57
ORD-10836,13,64.91,43.19,0.087,770.42,561.47,208.95,0.2712,3.4,8,26.05,45
ORD-10837,13,191.42,102.76,0.066,2324.22,1335.88,988.34,0.4252,3.6,2,118.04,73
ORD-10838,29,97.43,44.84,0.058,2661.59,1300.36,1361.23,0.5114,3.6,6,97.65,115
ORD-10839,15,174.69,96.74,0.008,2599.39,1451.1,1148.29,0.4418,3.9,3,112.41,73
ORD-10840,21,147.11,79.29,0.121,2715.5,1665.09,1050.41,0.3868,4.2,4,106.44,93
ORD-10841,16,199.05,120.98,0.032,3082.89,1935.68,1147.21,0.3721,3.5,9,151.19,90
ORD-10842,22,265.2,148.24,0.056,5507.67,3261.28,2246.39,0.4079,3.2,6,206.96,130
ORD-10843,21,254.69,139.35,0.065,5000.84,2926.35,2074.49,0.4148,3.9,7,211.58,137
ORD-10844,11,189.61,99.66,0.067,1945.97,1096.26,849.71,0.4367,4.0,5,75.46,72
ORD-10845,28,290.5,161.43,0.048,7743.57,4520.04,3223.53,0.4163,4.0,3,311.92,186
ORD-10846,5,159.34,94.92,0.119,701.89,474.6,227.29,0.3238,4.3,2,32.56,29
ORD-10847,4,315.4,175.03,0.112,1120.3,700.12,420.18,0.3751,4.0,7,79.6,41
ORD-10848,3,38.88,17.15,0.012,115.24,51.45,63.79,0.5535,3.6,5,14.58,9
ORD-10849,19,334.81,186.84,0.011,6291.41,3549.96,2741.45,0.4357,3.5,4,292.57,142
ORD-10850,20,234.32,128.63,0.079,4316.17,2572.6,1743.57,0.404,3.7,5,216.7,122
ORD-10851,25,142.32,80.52,0.031,3447.7,2013.0,1434.7,0.4161,3.8,7,184.61,122
ORD-10852,18,81.05,42.8,0.03,1415.13,770.4,644.73,0.4556,3.7,6,70.72,70
ORD-10853,15,175.53,94.65,0.18,2159.02,1419.75,739.27,0.3424,3.3,4,104.52,62
ORD-10854,9,80.18,42.01,0.091,655.95,378.09,277.86,0.4236,4.0,2,46.91,33
ORD-10855,17,70.72,43.61,0.124,1053.16,741.37,311.79,0.2961,2.9,5,51.61,68
ORD-10856,14,221.81,120.15,0.161,2605.38,1682.1,923.28,0.3544,3.4,7,125.58,83
ORD-10857,15,190.23,102.33,0.135,2468.23,1534.95,933.28,0.3781,3.9,7,99.7,82
ORD-10858,1,239.48,127.0,0.113,212.42,127.0,85.42,0.4021,4.1,5,5.0,11
ORD-10859,21,326.42,181.8,0.022,6704.01,3817.8,2886.21,0.4305,2.3,5,293.87,151
ORD-10860,22,193.31,107.88,0.027,4137.99,2373.36,1764.63,0.4264,3.7,5,175.27,130
ORD-10861,22,209.61,113.04,0.055,4357.79,2486.88,1870.91,0.4293,4.0,5,174.66,117
ORD-10862,3,45.02,21.21,0.007,134.11,63.63,70.48,0.5255,3.2,6,7.61,13
ORD-10863,16,255.41,149.86,0.052,3874.06,2397.76,1476.3,0.3811,3.4,7,192.69,96
ORD-10864,23,148.97,72.53,0.11,3049.42,1668.19,1381.23,0.4529,4.2,5,143.94,119
ORD-10865,25,342.2,190.68,0.065,7998.92,4767.0,3231.92,0.404,3.1,11,312.12,149
ORD-10866,11,290.76,166.38,0.207,2536.3,1830.18,706.12,0.2784,4.3,5,98.65,59
ORD-10867,12,190.03,87.58,0.096,2061.45,1050.96,1010.49,0.4902,3.5,4,93.08,72
ORD-10868,10,56.28,34.92,0.017,553.23,349.2,204.03,0.3688,4.1,8,44.28,29
ORD-10869,16,302.9,165.49,0.304,3373.09,2647.84,725.25,0.215,3.9,1,138.01,85
ORD-10870,8,282.93,156.89,0.005,2252.12,1255.12,997.0,0.4427,3.4,6,102.49,62
ORD-10871,6,76.84,40.65,0.01,456.43,243.9,212.53,0.4656,4.4,5,34.98,32
ORD-10872,12,113.92,68.03,0.115,1209.83,816.36,393.47,0.3252,3.0,8,65.42,50
ORD-10873,24,280.79,156.25,0.133,5842.68,3750.0,2092.68,0.3582,3.2,7,212.78,128
ORD-10874,28,77.05,43.04,0.028,2096.99,1205.12,891.87,0.4253,3.9,6,102.2,119
ORD-10875,21,322.45,172.85,0.081,6222.96,3629.85,2593.11,0.4167,3.6,7,237.93,152
ORD-10876,8,157.22,95.88,0.175,1037.65,767.04,270.61,0.2608,3.9,3,52.21,47
ORD-10877,26,44.16,24.34,0.037,1105.68,632.84,472.84,0.4276,3.4,8,51.71,71
ORD-10878,28,288.28,170.0,0.1,7264.66,4760.0,2504.66,0.3448,3.4,3,289.41,173
ORD-10879,4,140.13,86.71,0.047,534.18,346.84,187.34,0.3507,3.5,5,49.01,31
ORD-10880,26,191.38,96.37,0.039,4781.82,2505.62,2276.2,0.476,4.2,6,189.41,121
ORD-10881,8,52.62,25.67,0.07,391.49,205.36,186.13,0.4754,3.5,1,22.82,29
ORD-10882,26,15.87,5.0,0.141,354.44,130.0,224.44,0.6332,4.3,6,42.36,80
ORD-10883,28,228.73,125.56,0.018,6289.16,3515.68,2773.48,0.441,3.8,6,258.29,143
ORD-10884,18,187.58,104.1,0.094,3059.05,1873.8,1185.25,0.3875,3.6,4,125.98,92
ORD-10885,28,213.84,118.76,0.134,5185.19,3325.28,1859.91,0.3587,3.0,4,218.39,164
ORD-10886,28,280.9,159.77,0.083,7212.39,4473.56,2738.83,0.3797,2.8,7,311.6,162
ORD-10887,5,231.61,134.85,0.126,1012.14,674.25,337.89,0.3338,3.6,5,77.18,64
ORD-10888,9,73.55,45.29,0.082,607.67,407.61,200.06,0.3292,3.5,5,25.26,42
ORD-10889,4,135.86,71.92,0.171,450.51,287.68,162.83,0.3614,3.7,5,20.19,25
ORD-10890,27,318.47,171.25,0.06,8082.77,4623.75,3459.02,0.4279,4.4,5,334.17,175
ORD-10891,22,272.93,150.13,0.167,5001.72,3302.86,1698.86,0.3397,3.5,10,218.52,122
ORD-10892,17,201.47,112.94,0.125,2996.87,1919.98,1076.89,0.3593,3.6,5,123.32,92
ORD-10893,9,100.64,54.44,0.141,778.05,489.96,288.09,0.3703,4.3,3,56.45,55
ORD-10894,1,116.19,57.18,0.004,115.73,57.18,58.55,0.5059,3.9,5,5.87,2
ORD-10895,21,260.21,146.53,0.029,5305.94,3077.13,2228.81,0.4201,4.4,5,198.72,148
ORD-10896,20,300.14,163.12,0.093,5444.54,3262.4,2182.14,0.4008,3.5,5,240.76,114
ORD-10897,13,239.93,129.85,0.015,3072.3,1688.05,1384.25,0.4506,3.0,9,147.61,82
ORD-10898,28,286.19,157.13,0.113,7107.81,4399.64,2708.17,0.381,3.0,4,314.98,149
ORD-10899,16,271.83,148.31,0.129,3788.22,2372.96,1415.26,0.3736,3.7,5,136.65,88
ORD-10900,29,65.15,34.0,0.086,1726.87,986.0,740.87,0.429,3.3,4,74.09,100
ORD-10901,13,157.02,79.96,0.063,1912.66,1039.48,873.18,0.4565,3.3,4,87.74,64
ORD-10902,14,66.25,35.88,0.032,897.82,502.32,395.5,0.4405,3.9,9,77.27,71
ORD-10903,3,93.8,55.1,0.057,265.36,165.3,100.06,0.3771,3.1,5,23.23,22
ORD-10904,29,306.2,169.73,0.012,8773.24,4922.17,3851.07,0.439,3.8,6,345.73,192
ORD-10905,6,173.42,100.12,0.094,942.71,600.72,341.99,0.3628,3.9,3,57.16,30
ORD-10906,18,194.34,103.24,0.021,3424.66,1858.32,1566.34,0.4574,3.8,5,171.63,107
ORD-10907,19,74.78,34.74,0.05,1349.78,660.06,689.72,0.511,4.0,9,85.44,77
ORD-10908,5,119.61,64.56,0.019,586.69,322.8,263.89,0.4498,3.4,6,46.89,33
ORD-10909,15,92.13,47.6,0.06,1299.03,714.0,585.03,0.4504,4.3,5,70.9,71
ORD-10910,25,84.07,43.69,0.211,1658.28,1092.25,566.03,0.3413,2.8,7,47.31,82
ORD-10911,2,228.72,126.85,0.002,456.53,253.7,202.83,0.4443,4.1,5,33.65,24
ORD-10912,10,101.06,53.07,0.012,998.47,530.7,467.77,0.4685,4.5,3,57.61,41
ORD-10913,24,226.73,118.45,0.082,4995.32,2842.8,2152.52,0.4309,2.1,5,212.41,145
ORD-10914,18,34.58,16.22,0.022,608.75,291.96,316.79,0.5204,3.4,10,49.96,77
ORD-10915,27,62.49,36.07,0.125,1476.33,973.89,502.44,0.3403,3.5,7,71.41,100
ORD-10916,13,106.97,62.19,0.096,1257.11,808.47,448.64,0.3569,4.0,2,59.76,58
ORD-10917,5,215.01,121.56,0.134,930.99,607.8,323.19,0.3471,4.3,6,67.82,42
ORD-10918,23,241.41,134.9,0.099,5002.74,3102.7,1900.04,0.3798,3.2,8,208.91,141
ORD-10919,24,163.31,88.98,0.041,3758.74,2135.52,1623.22,0.4319,3.4,4,166.32,126
ORD-10920,1,164.34,92.41,0.016,161.71,92.41,69.3,0.4285,3.9,4,34.93,34
ORD-10921,22,257.71,141.53,0.129,4938.24,3113.66,1824.58,0.3695,3.8,9,197.37,121
ORD-10922,1,20.3,11.73,0.134,17.58,11.73,5.85,0.3328,3.9,5,5.0,19
ORD-10923,18,129.27,66.4,0.031,2254.73,1195.2,1059.53,0.4699,3.8,5,125.56,105
ORD-10924,15,289.27,159.32,0.116,3835.72,2389.8,1445.92,0.377,3.8,3,159.54,86
ORD-10925,17,217.08,121.29,0.151,3133.12,2061.93,1071.19,0.3419,2.7,7,150.71,88
ORD-10926,11,127.97,72.09,0.122,1235.93,792.99,442.94,0.3584,3.9,5,37.81,52
ORD-10927,21,318.35,168.65,0.109,5956.65,3541.65,2415.0,0.4054,4.3,1,215.72,115
ORD-10928,26,273.83,151.09,0.074,6592.73,3928.34,2664.39,0.4041,3.6,3,284.17,142
ORD-10929,25,103.74,49.84,0.195,2087.77,1246.0,841.77,0.4032,3.5,5,96.6,113
ORD-10930,22,231.17,128.01,0.126,4444.94,2816.22,1628.72,0.3664,3.4,3,198.4,138
ORD-10931,27,214.58,114.51,0.101,5208.5,3091.77,2116.73,0.4064,4.1,4,251.46,141
ORD-10932,27,149.4,90.7,0.167,3360.16,2448.9,911.26,0.2712,3.0,11,130.85,102
ORD-10933,17,137.93,76.46,0.154,1983.71,1299.82,683.89,0.3448,3.5,7,94.92,74
ORD-10934,13,130.09,75.56,0.038,1626.91,982.28,644.63,0.3962,4.3,1,102.24,86
ORD-10935,1,221.75,132.52,0.112,196.91,132.52,64.39,0.327,3.9,4,6.48,10
ORD-10936,2,163.21,85.68,0.186,265.71,171.36,94.35,0.3551,4.0,4,16.86,21
ORD-10937,9,293.67,163.7,0.17,2193.71,1473.3,720.41,0.3284,4.0,2,76.24,59
ORD-10938,3,239.32,125.7,0.086,656.22,377.1,279.12,0.4253,3.7,6,74.82,42
ORD-10939,1,38.43,22.86,0.102,34.51,22.86,11.65,0.3376,4.1,1,5.0,29
ORD-10940,21,229.46,135.03,0.033,4659.64,2835.63,1824.01,0.3914,3.7,8,213.36,119
ORD-10941,16,105.83,55.07,0.027,1647.56,881.12,766.44,0.4652,3.7,8,61.11,67
ORD-10942,23,213.59,113.04,0.218,3841.63,2599.92,1241.71,0.3232,2.7,10,152.9,116
ORD-10943,6,242.84,133.11,0.023,1423.53,798.66,624.87,0.439,3.8,2,87.9,51
ORD-10944,28,92.33,61.01,0.186,2104.39,1708.28,396.11,0.1882,3.7,3,88.04,94
ORD-10945,17,168.05,96.28,0.032,2765.43,1636.76,1128.67,0.4081,3.8,7,135.39,78
ORD-10946,5,78.76,38.79,0.089,358.75,193.95,164.8,0.4594,4.2,7,50.05,23
ORD-10947,5,32.53,25.17,0.174,134.35,125.85,8.5,0.0633,3.3,6,23.38,37
ORD-10948,6,141.79,69.71,0.138,733.34,418.26,315.08,0.4297,3.9,7,57.67,34
ORD-10949,3,136.59,85.81,0.082,376.17,257.43,118.74,0.3157,3.3,7,31.26,32
ORD-10950,21,348.49,195.95,0.163,6125.41,4114.95,2010.46,0.3282,4.1,6,261.92,142
ORD-10951,23,164.53,99.31,0.139,3258.19,2284.13,974.06,0.299,4.5,5,135.8,98
ORD-10952,5,126.75,61.47,0.041,607.77,307.35,300.42,0.4943,3.3,2,68.24,33
ORD-10953,21,209.46,116.05,0.194,3545.32,2437.05,1108.27,0.3126,3.5,5,167.96,114
ORD-10954,5,44.74,23.94,0.172,185.22,119.7,65.52,0.3537,2.8,4,30.24,32
ORD-10955,10,337.16,180.4,0.02,3304.17,1804.0,1500.17,0.454,3.3,3,158.72,88
ORD-10956,10,227.71,118.76,0.154,1926.43,1187.6,738.83,0.3835,3.0,5,81.9,55
ORD-10957,19,267.87,149.86,0.077,4697.64,2847.34,1850.3,0.3939,4.1,3,216.87,114
ORD-10958,17,72.11,42.65,0.143,1050.57,725.05,325.52,0.3099,3.6,8,80.36,78
ORD-10959,21,152.18,90.2,0.167,2662.08,1894.2,767.88,0.2885,3.9,6,100.77,107
ORD-10960,14,156.6,83.61,0.006,2179.25,1170.54,1008.71,0.4629,4.1,4,110.29,59
ORD-10961,9,290.31,158.96,0.012,2581.44,1430.64,1150.8,0.4458,4.0,5,119.2,60
ORD-10962,14,15.41,5.0,0.008,214.01,70.0,144.01,0.6729,4.0,3,15.77,56
ORD-10963,1,115.79,71.39,0.039,111.27,71.39,39.88,0.3584,3.9,3,5.0,16
ORD-10964,19,343.71,189.39,0.203,5204.8,3598.41,1606.39,0.3086,4.1,4,238.97,135
ORD-10965,13,174.09,99.36,0.019,2220.17,1291.68,928.49,0.4182,3.8,5,106.93,70
ORD-10966,13,143.15,82.52,0.104,1667.41,1072.76,594.65,0.3566,3.9,5,78.59,50
ORD-10967,4,55.14,37.62,0.255,164.32,150.48,13.84,0.0842,2.7,5,29.71,46
ORD-10968,1,341.35,183.59,0.033,330.09,183.59,146.5,0.4438,3.5,2,26.29,31
ORD-10969,17,21.71,15.43,0.068,343.97,262.31,81.66,0.2374,4.1,5,18.2,58
ORD-10970,8,261.96,143.95,0.119,1846.29,1151.6,694.69,0.3763,3.6,3,90.79,49
ORD-10971,2,272.48,160.39,0.031,528.07,320.78,207.29,0.3925,3.5,1,35.7,21
ORD-10972,28,96.62,48.97,0.241,2053.37,1371.16,682.21,0.3322,3.3,12,70.52,103
ORD-10973,8,239.97,137.84,0.159,1614.52,1102.72,511.8,0.317,3.8,3,70.14,49
ORD-10974,7,46.13,27.12,0.06,303.54,189.84,113.7,0.3746,3.7,3,8.18,30
ORD-10975,26,101.11,57.1,0.205,2089.94,1484.6,605.34,0.2896,4.4,3,73.83,113
ORD-10976,26,278.95,153.69,0.071,6737.76,3995.94,2741.82,0.4069,4.4,4,291.53,172
ORD-10977,2,304.67,174.3,0.052,577.65,348.6,229.05,0.3965,3.8,4,28.07,12
ORD-10978,22,218.84,121.68,0.031,4665.23,2676.96,1988.27,0.4262,3.8,8,217.23,131
ORD-10979,22,184.79,94.01,0.04,3902.76,2068.22,1834.54,0.4701,2.9,5,143.68,103
ORD-10980,3,68.37,43.7,0.057,193.42,131.1,62.32,0.3222,4.3,4,18.27,26
ORD-10981,27,36.14,25.06,0.065,912.35,676.62,235.73,0.2584,3.1,8,42.26,90
ORD-10982,18,54.41,32.86,0.046,934.33,591.48,342.85,0.3669,3.3,4,28.7,93
ORD-10983,12,91.16,44.5,0.044,1045.79,534.0,511.79,0.4894,3.1,5,56.91,61
ORD-10984,1,129.46,66.34,0.09,117.81,66.34,51.47,0.4369,3.1,3,5.0,13
ORD-10985,22,142.6,69.04,0.149,2669.76,1518.88,1150.88,0.4311,3.8,9,125.13,121
ORD-10986,12,131.02,74.36,0.1,1415.02,892.32,522.7,0.3694,3.8,7,82.41,67
ORD-10987,5,95.08,45.55,0.066,444.02,227.75,216.27,0.4871,3.5,4,36.77,18
ORD-10988,27,185.76,93.57,0.056,4734.65,2526.39,2208.26,0.4664,4.1,5,210.29,139
ORD-10989,25,291.47,166.68,0.204,5800.25,4167.0,1633.25,0.2816,3.3,6,262.48,157
ORD-10990,17,108.7,63.63,0.036,1781.38,1081.71,699.67,0.3928,3.9,5,85.85,83
ORD-10991,16,330.7,180.22,0.193,4270.0,2883.52,1386.48,0.3247,3.7,2,173.41,112
ORD-10992,15,307.57,168.49,0.123,4046.08,2527.35,1518.73,0.3754,3.5,7,167.71,99
ORD-10993,23,69.19,26.02,0.096,1438.6,598.46,840.14,0.584,3.4,5,63.73,87
ORD-10994,15,278.4,157.7,0.028,4059.07,2365.5,1693.57,0.4172,3.2,9,161.71,82
ORD-10995,5,207.49,110.66,0.192,838.26,553.3,284.96,0.3399,3.8,6,60.29,56
ORD-10996,21,204.8,114.29,0.066,4016.95,2400.09,1616.86,0.4025,4.3,1,183.58,115
ORD-10997,14,146.0,67.86,0.094,1851.86,950.04,901.82,0.487,3.7,3,64.1,54
ORD-10998,2,182.89,105.48,0.106,327.01,210.96,116.05,0.3549,3.4,1,15.69,46
ORD-10999,11,148.05,77.66,0.064,1524.32,854.26,670.06,0.4396,5.0,2,59.59,72
ORD-11000,19,195.81,100.82,0.111,3307.43,1915.58,1391.85,0.4208,4.0,2,152.06,99
ORD-11001,7,225.36,122.25,0.092,1432.39,855.75,576.64,0.4026,3.9,5,88.44,35
ORD-11002,6,240.89,129.51,0.074,1338.38,777.06,561.32,0.4194,3.3,4,75.26,40
ORD-11003,28,193.38,111.73,0.167,4510.4,3128.44,1381.96,0.3064,4.0,7,184.9,151
ORD-11004,2,256.68,139.07,0.084,470.24,278.14,192.1,0.4085,4.3,5,29.02,25
ORD-11005,6,62.33,41.09,0.074,346.31,246.54,99.77,0.2881,3.1,4,7.96,14
ORD-11006,18,86.01,48.96,0.002,1545.08,881.28,663.8,0.4296,3.4,9,57.06,80
ORD-11007,2,289.28,163.58,0.169,480.78,327.16,153.62,0.3195,3.6,5,46.92,27
ORD-11008,18,123.05,67.67,0.034,2139.59,1218.06,921.53,0.4307,4.7,5,122.25,85
ORD-11009,15,22.67,18.83,0.202,271.36,282.45,-11.09,-0.0409,4.3,4,15.13,46
ORD-11010,27,66.52,30.82,0.153,1521.25,832.14,689.11,0.453,3.3,3,76.57,114
ORD-11011,19,89.91,50.02,0.14,1469.13,950.38,518.75,0.3531,3.2,7,84.57,88
ORD-11012,2,335.7,182.65,0.063,629.1,365.3,263.8,0.4193,3.3,6,15.21,5
ORD-11013,20,206.97,120.82,0.14,3559.88,2416.4,1143.48,0.3212,3.5,9,141.66,106
ORD-11014,25,327.46,187.6,0.179,6721.12,4690.0,2031.12,0.3022,4.1,7,313.75,168
ORD-11015,6,207.68,114.23,0.105,1115.24,685.38,429.86,0.3854,3.8,4,45.24,34
ORD-11016,1,175.58,90.11,0.029,170.49,90.11,80.38,0.4715,3.9,6,16.39,14
ORD-11017,24,120.1,68.19,0.023,2816.1,1636.56,1179.54,0.4189,3.4,6,118.6,97
ORD-11018,15,218.13,111.65,0.043,3131.26,1674.75,1456.51,0.4652,3.8,7,110.33,74
ORD-11019,28,61.63,42.03,0.037,1661.79,1176.84,484.95,0.2918,3.3,9,82.71,108
ORD-11020,23,315.92,171.39,0.006,7222.56,3941.97,3280.59,0.4542,3.1,5,303.52,156
ORD-11021,10,292.83,160.9,0.027,2849.24,1609.0,1240.24,0.4353,3.6,9,131.68,80
ORD-11022,19,121.37,63.35,0.057,2174.59,1203.65,970.94,0.4465,3.5,8,100.71,80
ORD-11023,17,334.19,179.3,0.026,5533.52,3048.1,2485.42,0.4492,3.3,5,229.44,128
ORD-11024,5,291.44,163.98,0.202,1162.85,819.9,342.95,0.2949,4.2,6,53.75,52
ORD-11025,29,238.21,130.22,0.094,6258.73,3776.38,2482.35,0.3966,3.3,7,257.85,160
ORD-11026,4,55.79,30.9,0.022,218.25,123.6,94.65,0.4337,4.0,5,8.9,28
ORD-11027,10,175.21,91.35,0.112,1555.86,913.5,642.36,0.4129,3.2,9,64.73,60
ORD-11028,24,184.55,105.78,0.197,3556.65,2538.72,1017.93,0.2862,4.1,7,142.69,108
ORD-11029,17,92.9,55.88,0.138,1361.36,949.96,411.4,0.3022,3.7,4,78.06,82
ORD-11030,10,41.79,21.94,0.062,391.99,219.4,172.59,0.4403,3.2,3,35.27,23
ORD-11031,17,275.2,157.7,0.03,4538.05,2680.9,1857.15,0.4092,4.3,3,196.93,85
ORD-11032,28,55.88,30.21,0.042,1498.93,845.88,653.05,0.4357,4.2,7,104.09,108
ORD-11033,20,214.09,121.65,0.232,3288.42,2433.0,855.42,0.2601,3.4,5,132.65,106
ORD-11034,24,328.71,172.68,0.019,7739.15,4144.32,3594.83,0.4645,4.0,6,341.35,172
ORD-11035,5,308.5,171.44,0.16,1295.7,857.2,438.5,0.3384,3.6,7,62.93,49
ORD-11036,2,108.05,58.07,0.044,206.59,116.14,90.45,0.4378,3.3,9,25.62,11
ORD-11037,6,300.24,165.91,0.167,1500.6,995.46,505.14,0.3366,4.1,4,85.09,59
ORD-11038,21,15.11,8.86,0.184,258.92,186.06,72.86,0.2814,3.5,3,18.19,84
ORD-11039,2,20.93,12.14,0.091,38.05,24.28,13.77,0.3619,3.5,8,5.0,10
ORD-11040,13,216.86,122.35,0.13,2452.69,1590.55,862.14,0.3515,4.0,2,99.73,80
ORD-11041,11,137.21,72.64,0.129,1314.61,799.04,515.57,0.3922,4.0,2,35.99,49
ORD-11042,11,144.46,82.3,0.083,1457.17,905.3,551.87,0.3787,3.1,9,82.39,67
ORD-11043,16,204.09,118.41,0.033,3157.68,1894.56,1263.12,0.4,4.4,7,150.05,111
ORD-11044,11,79.25,36.54,0.023,851.7,401.94,449.76,0.5281,4.2,6,72.82,63
ORD-11045,19,85.94,43.36,0.025,1592.04,823.84,768.2,0.4825,4.2,5,84.91,91
ORD-11046,15,177.34,93.84,0.021,2604.24,1407.6,1196.64,0.4595,4.4,5,129.0,74
ORD-11047,25,267.67,141.76,0.131,5815.13,3544.0,2271.13,0.3906,3.8,4,246.38,154
ORD-11048,23,222.53,120.02,0.034,4944.17,2760.46,2183.71,0.4417,3.6,5,219.74,150
ORD-11049,23,114.61,68.2,0.111,2343.43,1568.6,774.83,0.3306,3.2,6,125.08,96
ORD-11050,16,159.16,94.78,0.1,2291.9,1516.48,775.42,0.3383,3.6,3,9500.0,80
ORD-11051,11,72.17,40.22,0.119,699.4,442.42,256.98,0.3674,3.5,3,35.16,55
ORD-11052,22,40.0,20.38,0.02,862.4,448.36,414.04,0.4801,3.9,1,46.19,83
ORD-11053,16,277.2,156.47,0.014,4373.11,2503.52,1869.59,0.4275,3.9,5,201.2,97
ORD-11054,8,103.9,45.33,0.038,799.61,362.64,436.97,0.5465,4.1,5,39.62,44
ORD-11055,4,74.55,35.73,0.035,287.76,142.92,144.84,0.5033,3.9,8,39.85,29
ORD-11056,8,246.69,124.07,0.119,1738.67,992.56,746.11,0.4291,3.2,6,113.18,54
ORD-11057,4,222.05,116.8,0.07,826.03,467.2,358.83,0.4344,4.1,4,61.56,52
ORD-11058,24,227.12,121.08,0.044,5211.04,2905.92,2305.12,0.4424,4.2,5,234.65,140
ORD-11059,25,91.68,57.81,0.078,2113.22,1445.25,667.97,0.3161,3.5,7,104.74,114
ORD-11060,3,92.94,37.31,0.224,216.36,111.93,104.43,0.4827,4.1,5,12.0,9
ORD-11061,3,88.97,46.85,0.049,253.83,140.55,113.28,0.4463,4.0,6,12.14,27
ORD-11062,27,73.21,43.36,0.025,1927.25,1170.72,756.53,0.3925,3.1,7,78.93,112
ORD-11063,29,234.67,131.12,0.02,6669.32,3802.48,2866.84,0.4299,4.7,5,290.09,167
ORD-11064,18,299.09,171.81,0.111,4786.04,3092.58,1693.46,0.3538,3.5,4,200.6,110
ORD-11065,29,257.65,142.51,0.077,6896.52,4132.79,2763.73,0.4007,4.1,5,290.43,157
ORD-11066,26,280.35,156.06,0.186,5933.33,4057.56,1875.77,0.3161,4.1,4,258.61,144
ORD-11067,19,150.61,73.64,0.09,2604.05,1399.16,1204.89,0.4627,3.4,3,106.56,85
ORD-11068,19,234.12,123.82,0.342,2926.97,2352.58,574.39,0.1962,3.3,9,124.55,85
ORD-11069,21,133.67,64.6,0.093,2546.01,1356.6,1189.41,0.4672,4.0,6,121.68,91
ORD-11070,5,191.04,107.94,0.169,793.77,539.7,254.07,0.3201,3.3,4,42.39,37
ORD-11071,18,176.35,98.74,0.144,2717.2,1777.32,939.88,0.3459,3.8,4,120.73,94
ORD-11072,28,74.26,42.41,0.022,2033.54,1187.48,846.06,0.4161,4.0,7,80.85,115
ORD-11073,10,144.67,75.16,0.031,1401.85,751.6,650.25,0.4639,4.0,7,68.32,48
ORD-11074,29,337.88,180.97,0.046,9347.79,5248.13,4099.66,0.4386,3.4,7,413.69,207
