order_id,order_value,category,customer_type
ORD-17141,100.04,Home & Kitchen,New
ORD-17142,34.95,Books,New
ORD-17143,104.11,Fitness,Returning
ORD-17144,53.17,Home & Kitchen,VIP
ORD-17145,46.35,Fashion,Returning
ORD-17146,158.46,Books,New
ORD-17147,84.76,Fashion,VIP
ORD-17148,108.18,Books,Returning
ORD-17149,78.33,Fitness,VIP
ORD-17150,46.22,Electronics,Returning
ORD-17151,87.08,Electronics,New
ORD-17152,124.65,Home & Kitchen,VIP
ORD-17153,65.42,Home & Kitchen,Returning
ORD-17154,177.86,Home & Kitchen,VIP
ORD-17155,100.51,Books,New
ORD-17156,68.52,Fashion,Returning
ORD-17157,70.17,Fashion,New
ORD-17158,65.52,Home & Kitchen,New
ORD-17159,28.48,Electronics,VIP
ORD-17160,57.17,Home & Kitchen,New
ORD-17161,68.9,Books,New
ORD-17162,47.01,Electronics,VIP
ORD-17163,73.89,Fitness,New
ORD-17164,61.12,Fitness,Returning
ORD-17165,95.99,Electronics,VIP
ORD-17166,89.83,Fitness,Returning
ORD-17167,66.71,Fitness,New
ORD-17168,26.57,Fashion,Returning
ORD-17169,176.7,Electronics,Returning
ORD-17170,55.42,Fashion,New
ORD-17171,57.48,Home & Kitchen,Returning
ORD-17172,49.13,Electronics,New
ORD-17173,45.01,Fashion,New
ORD-17174,152.39,Books,New
ORD-17175,138.6,Home & Kitchen,VIP
ORD-17176,78.78,Home & Kitchen,New
ORD-17177,56.57,Books,New
ORD-17178,87.49,Electronics,VIP
ORD-17179,63.07,Electronics,New
ORD-17180,53.83,Home & Kitchen,VIP
ORD-17181,73.91,Fashion,VIP
ORD-17182,46.31,Electronics,Returning
ORD-17183,70.2,Fitness,New
ORD-17184,68.21,Electronics,New
ORD-17185,86.64,Fashion,New
ORD-17186,41.62,Home & Kitchen,New
ORD-17187,92.4,Home & Kitchen,Returning
ORD-17188,35.03,Fashion,New
ORD-17189,42.8,Electronics,Returning
ORD-17190,43.93,Fitness,New
ORD-17191,31.71,Books,New
ORD-17192,110.99,Fashion,New
ORD-17193,33.74,Electronics,New
ORD-17194,39.67,Home & Kitchen,Returning
ORD-17195,128.16,Fashion,Returning
ORD-17196,42.85,Electronics,New
ORD-17197,53.9,Electronics,Returning
ORD-17198,32.88,Electronics,Returning
ORD-17199,99.46,Fashion,VIP
ORD-17200,100.29,Fashion,New
ORD-17201,94.01,Fitness,Returning
ORD-17202,83.31,Fashion,New
ORD-17203,63.06,Fashion,New
ORD-17204,44.05,Electronics,Returning
ORD-17205,37.0,Fitness,New
ORD-17206,130.84,Electronics,Returning
ORD-17207,95.48,Electronics,Returning
ORD-17208,39.81,Home & Kitchen,New
ORD-17209,61.8,Home & Kitchen,VIP
ORD-17210,50.4,Fitness,New
ORD-17211,30.66,Fashion,VIP
ORD-17212,67.13,Fashion,Returning
ORD-17213,47.03,Fashion,New
ORD-17214,34.07,Home & Kitchen,New
ORD-17215,24.84,Fashion,Returning
ORD-17216,23.61,Fashion,Returning
ORD-17217,48.29,Electronics,Returning
ORD-17218,57.34,Books,New
ORD-17219,35.69,Electronics,New
ORD-17220,89.16,Fashion,Returning
ORD-17221,58.01,Books,VIP
ORD-17222,85.3,Home & Kitchen,New
ORD-17223,54.07,Home & Kitchen,Returning
ORD-17224,37.63,Home & Kitchen,Returning
ORD-17225,64.62,Electronics,Returning
ORD-17226,28.29,Fitness,Returning
ORD-17227,83.4,Fashion,New
ORD-17228,34.39,Books,New
ORD-17229,104.68,Electronics,Returning
ORD-17230,49.25,Home & Kitchen,VIP
ORD-17231,114.15,Fashion,Returning
ORD-17232,30.77,Electronics,New
ORD-17233,40.18,Fashion,New
ORD-17234,75.84,Fitness,Returning
ORD-17235,121.79,Electronics,Returning
ORD-17236,164.02,Books,New
ORD-17237,61.86,Fashion,New
ORD-17238,181.75,Home & Kitchen,Returning
ORD-17239,50.71,Home & Kitchen,New
ORD-17240,116.66,Fashion,New
ORD-17241,34.28,Home & Kitchen,Returning
ORD-17242,77.64,Home & Kitchen,New
ORD-17243,14.81,Home & Kitchen,New
ORD-17244,30.79,Home & Kitchen,New
ORD-17245,79.84,Home & Kitchen,New
ORD-17246,27.45,Fashion,VIP
ORD-17247,77.96,Electronics,Returning
ORD-17248,103.95,Electronics,New
ORD-17249,44.67,Home & Kitchen,New
ORD-17250,33.74,Books,New
ORD-17251,45.4,Electronics,VIP
ORD-17252,33.8,Fashion,Returning
ORD-17253,56.78,Fashion,Returning
ORD-17254,64.15,Home & Kitchen,New
ORD-17255,50.22,Home & Kitchen,VIP
ORD-17256,164.78,Home & Kitchen,Returning
ORD-17257,39.19,Home & Kitchen,New
ORD-17258,139.05,Fitness,New
ORD-17259,32.31,Electronics,New
ORD-17260,63.03,Fashion,Returning
ORD-17261,122.71,Fashion,New
ORD-17262,118.96,Books,New
ORD-17263,46.89,Fitness,Returning
ORD-17264,84.19,Electronics,Returning
ORD-17265,77.69,Electronics,New
ORD-17266,43.64,Fashion,Returning
ORD-17267,87.32,Books,New
ORD-17268,184.47,Electronics,Returning
ORD-17269,80.08,Home & Kitchen,Returning
ORD-17270,84.76,Fashion,Returning
ORD-17271,90.31,Home & Kitchen,VIP
ORD-17272,25.11,Home & Kitchen,Returning
ORD-17273,79.53,Electronics,Returning
ORD-17274,32.78,Fitness,Returning
ORD-17275,42.35,Electronics,New
ORD-17276,220.78,Fitness,VIP
ORD-17277,51.83,Electronics,Returning
ORD-17278,38.7,Home & Kitchen,VIP
ORD-17279,120.49,Fashion,Returning
ORD-17280,34.17,Home & Kitchen,Returning
ORD-17281,46.13,Fashion,New
ORD-17282,127.67,Home & Kitchen,New
ORD-17283,61.91,Electronics,Returning
ORD-17284,23.64,Fashion,VIP
ORD-17285,83.63,Fitness,Returning
ORD-17286,47.57,Fashion,Returning
ORD-17287,152.0,Fashion,New
ORD-17288,41.94,Home & Kitchen,New
ORD-17289,113.38,Fashion,New
ORD-17290,175.11,Fitness,VIP
ORD-17291,36.21,Fashion,Returning
ORD-17292,53.74,Books,Returning
ORD-17293,76.19,Fitness,VIP
ORD-17294,36.07,Fashion,New
ORD-17295,70.96,Fashion,VIP
ORD-17296,52.72,Home & Kitchen,Returning
ORD-17297,52.09,Fitness,New
ORD-17298,62.14,Electronics,Returning
ORD-17299,62.98,Electronics,New
ORD-17300,66.57,Electronics,Returning
ORD-17301,42.13,Fitness,New
ORD-17302,43.25,Home & Kitchen,New
ORD-17303,56.2,Electronics,Returning
ORD-17304,58.74,Fashion,New
ORD-17305,46.37,Fitness,New
ORD-17306,73.29,Books,Returning
ORD-17307,20.31,Electronics,New
ORD-17308,38.93,Fashion,Returning
ORD-17309,51.01,Fashion,Returning
ORD-17310,36.1,Home & Kitchen,New
ORD-17311,160.38,Electronics,VIP
ORD-17312,61.03,Electronics,New
ORD-17313,67.09,Fitness,New
ORD-17314,45.15,Fashion,New
ORD-17315,59.77,Electronics,Returning
ORD-17316,29.1,Fashion,New
ORD-17317,54.5,Electronics,New
ORD-17318,34.39,Fashion,Returning
ORD-17319,51.09,Fashion,Returning
ORD-17320,12.99,Electronics,New
ORD-17321,30.67,Electronics,New
ORD-17322,145.24,Fitness,New
ORD-17323,99.31,Fitness,New
ORD-17324,133.14,Electronics,Returning
ORD-17325,138.74,Home & Kitchen,New
ORD-17326,90.36,Electronics,New
ORD-17327,45.98,Fitness,New
ORD-17328,32.38,Fitness,Returning
ORD-17329,120.07,Home & Kitchen,Returning
ORD-17330,62.72,Home & Kitchen,New
ORD-17331,269.46,Fashion,Returning
ORD-17332,48.47,Electronics,Returning
ORD-17333,197.11,Fashion,New
ORD-17334,54.92,Electronics,New
ORD-17335,134.51,Home & Kitchen,New
ORD-17336,167.0,Fashion,Returning
ORD-17337,32.66,Electronics,New
ORD-17338,45.11,Home & Kitchen,New
ORD-17339,32.47,Fitness,Returning
ORD-17340,28.85,Home & Kitchen,Returning
ORD-17341,90.04,Fashion,Returning
ORD-17342,53.63,Fitness,New
ORD-17343,62.27,Electronics,New
ORD-17344,84.25,Home & Kitchen,Returning
ORD-17345,19.8,Fashion,Returning
ORD-17346,130.59,Electronics,VIP
ORD-17347,48.94,Books,Returning
ORD-17348,83.05,Fashion,Returning
ORD-17349,87.57,Fashion,New
ORD-17350,137.34,Electronics,VIP
ORD-17351,56.66,Books,Returning
ORD-17352,16.87,Fitness,New
ORD-17353,62.44,Electronics,Returning
ORD-17354,68.06,Home & Kitchen,Returning
ORD-17355,32.44,Electronics,New
ORD-17356,65.92,Home & Kitchen,Returning
ORD-17357,48.59,Fashion,Returning
ORD-17358,26.96,Electronics,New
ORD-17359,90.28,Home & Kitchen,VIP
ORD-17360,43.02,Books,VIP
ORD-17361,47.28,Fashion,New
ORD-17362,45.72,Electronics,New
ORD-17363,126.63,Books,VIP
ORD-17364,58.88,Electronics,New
ORD-17365,63.27,Fashion,VIP
ORD-17366,46.32,Fashion,New
ORD-17367,79.66,Electronics,Returning
ORD-17368,135.58,Electronics,Returning
ORD-17369,89.01,Electronics,New
ORD-17370,91.11,Electronics,Returning
ORD-17371,86.81,Fashion,New
ORD-17372,26.36,Fitness,New
ORD-17373,35.67,Electronics,New
ORD-17374,53.36,Home & Kitchen,New
ORD-17375,39.04,Fashion,New
ORD-17376,31.86,Electronics,New
ORD-17377,19.62,Fashion,New
ORD-17378,26.9,Fashion,New
ORD-17379,51.73,Home & Kitchen,New
ORD-17380,57.88,Fashion,Returning
ORD-17381,37.49,Home & Kitchen,New
ORD-17382,63.27,Books,Returning
ORD-17383,46.51,Electronics,New
ORD-17384,116.09,Books,New
ORD-17385,54.76,Electronics,New
ORD-17386,91.63,Electronics,New
ORD-17387,68.16,Electronics,Returning
ORD-17388,26.02,Fitness,Returning
ORD-17389,57.15,Home & Kitchen,New
ORD-17390,28.75,Books,New
ORD-17391,56.55,Home & Kitchen,Returning
ORD-17392,38.59,Fashion,New
ORD-17393,75.88,Fitness,Returning
ORD-17394,26.97,Books,Returning
ORD-17395,60.87,Fitness,New
ORD-17396,85.07,Home & Kitchen,New
ORD-17397,104.02,Fitness,New
ORD-17398,38.15,Electronics,Returning
ORD-17399,60.99,Books,VIP
ORD-17400,67.39,Books,New
ORD-17401,152.67,Home & Kitchen,VIP
ORD-17402,24.81,Electronics,New
ORD-17403,34.93,Electronics,New
ORD-17404,324.63,Books,Returning
ORD-17405,51.22,Fitness,VIP
ORD-17406,19.4,Home & Kitchen,Returning
ORD-17407,42.54,Books,Returning
ORD-17408,11.46,Fashion,Returning
ORD-17409,69.72,Fitness,VIP
ORD-17410,98.09,Electronics,Returning
ORD-17411,34.92,Electronics,Returning
ORD-17412,45.49,Fashion,Returning
ORD-17413,105.02,Fashion,Returning
ORD-17414,21.11,Fashion,VIP
ORD-17415,27.3,Fitness,Returning
ORD-17416,52.62,Electronics,New
ORD-17417,38.42,Home & Kitchen,VIP
ORD-17418,50.59,Electronics,Returning
ORD-17419,28.27,Fitness,Returning
ORD-17420,68.62,Electronics,Returning
ORD-17421,55.17,Home & Kitchen,New
ORD-17422,83.89,Home & Kitchen,New
ORD-17423,68.05,Fashion,New
ORD-17424,68.31,Fashion,VIP
ORD-17425,25.34,Electronics,Returning
ORD-17426,81.09,Fashion,Returning
ORD-17427,49.48,Electronics,New
ORD-17428,54.6,Electronics,VIP
ORD-17429,113.18,Home & Kitchen,New
ORD-17430,39.19,Electronics,New
ORD-17431,135.74,Electronics,VIP
ORD-17432,143.55,Fashion,Returning
ORD-17433,94.79,Fashion,VIP
ORD-17434,33.5,Fashion,Returning
ORD-17435,16.25,Home & Kitchen,New
ORD-17436,115.27,Home & Kitchen,New
ORD-17437,64.51,Fashion,VIP
ORD-17438,38.59,Fashion,Returning
ORD-17439,122.01,Fashion,Returning
ORD-17440,35.98,Home & Kitchen,New
ORD-17441,46.78,Fashion,New
ORD-17442,82.68,Fitness,Returning
ORD-17443,30.93,Home & Kitchen,VIP
ORD-17444,56.5,Home & Kitchen,New
ORD-17445,115.99,Fashion,New
ORD-17446,68.49,Books,New
ORD-17447,127.54,Fashion,New
ORD-17448,119.12,Fashion,Returning
ORD-17449,60.62,Fitness,Returning
ORD-17450,14.85,Home & Kitchen,New
ORD-17451,31.08,Fashion,Returning
ORD-17452,95.39,Fashion,Returning
ORD-17453,23.8,Electronics,New
ORD-17454,49.6,Fitness,VIP
ORD-17455,73.93,Fashion,Returning
ORD-17456,145.73,Electronics,New
ORD-17457,42.73,Electronics,VIP
ORD-17458,41.01,Books,New
ORD-17459,58.47,Home & Kitchen,VIP
ORD-17460,74.48,Fashion,Returning
ORD-17461,55.01,Books,VIP
ORD-17462,113.25,Fashion,New
ORD-17463,37.36,Fitness,New
ORD-17464,64.85,Home & Kitchen,VIP
ORD-17465,78.82,Fashion,Returning
ORD-17466,47.46,Fitness,VIP
ORD-17467,99.87,Books,New
ORD-17468,65.98,Electronics,Returning
ORD-17469,96.86,Electronics,New
ORD-17470,67.79,Fitness,New
ORD-17471,75.63,Fashion,Returning
ORD-17472,41.29,Fashion,Returning
ORD-17473,41.33,Electronics,Returning
ORD-17474,125.79,Fitness,New
ORD-17475,88.35,Home & Kitchen,Returning
ORD-17476,32.66,Books,VIP
ORD-17477,67.26,Fashion,New
ORD-17478,14.52,Books,Returning
ORD-17479,42.76,Fashion,VIP
ORD-17480,107.41,Home & Kitchen,New
ORD-17481,55.98,Home & Kitchen,Returning
ORD-17482,64.76,Fashion,VIP
ORD-17483,9.88,Home & Kitchen,Returning
ORD-17484,47.69,Electronics,New
ORD-17485,73.92,Fashion,Returning
ORD-17486,79.77,Home & Kitchen,Returning
ORD-17487,107.49,Electronics,Returning
ORD-17488,53.19,Home & Kitchen,New
ORD-17489,54.63,Fashion,New
ORD-17490,27.13,Fashion,Returning
ORD-17491,53.37,Home & Kitchen,Returning
ORD-17492,28.31,Electronics,VIP
ORD-17493,19.91,Books,New
ORD-17494,31.47,Books,Returning
ORD-17495,149.19,Fashion,New
ORD-17496,51.3,Fashion,Returning
ORD-17497,68.85,Electronics,VIP
ORD-17498,44.34,Fitness,New
ORD-17499,20.61,Electronics,New
ORD-17500,105.81,Books,VIP
ORD-17501,16.39,Books,Returning
ORD-17502,43.26,Electronics,Returning
ORD-17503,58.4,Home & Kitchen,New
ORD-17504,69.29,Fashion,VIP
ORD-17505,39.02,Fashion,Returning
ORD-17506,20.03,Electronics,New
ORD-17507,37.31,Home & Kitchen,Returning
ORD-17508,38.5,Electronics,New
ORD-17509,37.95,Fitness,Returning
ORD-17510,107.99,Fashion,Returning
ORD-17511,29.13,Home & Kitchen,New
ORD-17512,72.28,Books,New
ORD-17513,66.35,Home & Kitchen,New
ORD-17514,107.37,Fashion,New
ORD-17515,55.71,Fashion,VIP
ORD-17516,97.0,Fashion,Returning
ORD-17517,54.42,Fashion,New
ORD-17518,78.31,Books,New
ORD-17519,24.49,Fashion,New
ORD-17520,12.39,Fashion,Returning
ORD-17521,75.68,Fitness,New
ORD-17522,78.16,Fashion,New
ORD-17523,80.26,Fitness,VIP
ORD-17524,44.04,Electronics,Returning
ORD-17525,147.5,Electronics,Returning
ORD-17526,45.79,Home & Kitchen,New
ORD-17527,77.67,Fashion,New
ORD-17528,86.21,Books,VIP
ORD-17529,169.23,Fashion,Returning
ORD-17530,49.89,Electronics,Returning
ORD-17531,40.78,Fashion,Returning
ORD-17532,24.56,Fashion,New
ORD-17533,153.15,Home & Kitchen,Returning
ORD-17534,77.7,Fashion,New
ORD-17535,79.19,Home & Kitchen,New
ORD-17536,391.51,Books,Returning
ORD-17537,73.33,Fashion,New
ORD-17538,27.62,Home & Kitchen,New
ORD-17539,53.65,Electronics,New
ORD-17540,33.62,Fitness,New
ORD-17541,47.58,Fashion,VIP
ORD-17542,47.39,Home & Kitchen,VIP
ORD-17543,42.43,Fashion,New
ORD-17544,26.15,Electronics,New
ORD-17545,156.88,Fashion,Returning
ORD-17546,72.19,Electronics,New
ORD-17547,52.71,Fitness,Returning
ORD-17548,95.07,Fashion,New
ORD-17549,80.05,Books,Returning
ORD-17550,71.19,Fashion,New
ORD-17551,91.01,Electronics,Returning
ORD-17552,65.39,Fashion,Returning
ORD-17553,90.21,Electronics,New
ORD-17554,94.81,Fitness,New
ORD-17555,66.53,Electronics,Returning
ORD-17556,52.87,Fitness,VIP
ORD-17557,151.14,Electronics,Returning
ORD-17558,45.3,Fashion,New
ORD-17559,76.31,Electronics,Returning
ORD-17560,77.35,Home & Kitchen,New
ORD-17561,41.86,Fashion,VIP
ORD-17562,37.16,Books,Returning
ORD-17563,48.8,Fashion,New
ORD-17564,44.91,Electronics,Returning
ORD-17565,25.16,Fitness,Returning
ORD-17566,40.82,Home & Kitchen,New
ORD-17567,70.79,Fitness,Returning
ORD-17568,128.97,Fashion,Returning
ORD-17569,84.15,Home & Kitchen,Returning
ORD-17570,12.68,Electronics,Returning
ORD-17571,88.66,Books,Returning
ORD-17572,43.17,Electronics,Returning
ORD-17573,79.19,Fitness,Returning
ORD-17574,59.83,Electronics,Returning
ORD-17575,53.75,Fitness,Returning
ORD-17576,56.75,Fitness,Returning
ORD-17577,59.53,Fitness,New
ORD-17578,135.18,Fashion,Returning
ORD-17579,59.63,Fashion,Returning
ORD-17580,115.74,Fitness,New
ORD-17581,106.05,Home & Kitchen,New
ORD-17582,90.04,Home & Kitchen,Returning
ORD-17583,20.66,Electronics,New
ORD-17584,117.92,Fashion,New
ORD-17585,45.84,Fashion,New
ORD-17586,92.71,Home & Kitchen,Returning
ORD-17587,33.67,Electronics,VIP
ORD-17588,29.63,Fashion,VIP
ORD-17589,197.52,Fitness,VIP
ORD-17590,33.98,Fashion,VIP
ORD-17591,120.02,Fitness,New
ORD-17592,64.78,Electronics,New
ORD-17593,46.9,Fashion,New
ORD-17594,58.74,Fashion,New
ORD-17595,27.64,Fashion,Returning
ORD-17596,59.84,Home & Kitchen,VIP
ORD-17597,31.51,Electronics,Returning
ORD-17598,47.6,Fashion,VIP
ORD-17599,105.13,Electronics,Returning
ORD-17600,70.28,Home & Kitchen,New
ORD-17601,24.8,Fitness,New
ORD-17602,100.57,Electronics,VIP
ORD-17603,60.08,Fashion,Returning
ORD-17604,43.58,Fashion,New
ORD-17605,94.44,Home & Kitchen,New
ORD-17606,54.58,Electronics,Returning
ORD-17607,29.98,Fashion,Returning
ORD-17608,182.85,Fitness,Returning
ORD-17609,59.72,Fashion,VIP
ORD-17610,57.46,Home & Kitchen,New
ORD-17611,47.32,Fashion,VIP
ORD-17612,122.48,Books,Returning
ORD-17613,44.04,Electronics,Returning
ORD-17614,23.88,Electronics,VIP
ORD-17615,40.16,Fashion,Returning
ORD-17616,133.76,Fashion,New
ORD-17617,99.41,Home & Kitchen,VIP
ORD-17618,51.78,Electronics,Returning
ORD-17619,137.55,Electronics,New
ORD-17620,94.52,Home & Kitchen,Returning
ORD-17621,51.42,Fashion,Returning
ORD-17622,54.62,Home & Kitchen,Returning
ORD-17623,73.52,Home & Kitchen,New
ORD-17624,36.63,Electronics,New
ORD-17625,60.5,Home & Kitchen,New
ORD-17626,72.61,Fitness,Returning
ORD-17627,21.93,Fitness,New
ORD-17628,53.86,Electronics,Returning
ORD-17629,50.31,Fashion,Returning
ORD-17630,111.81,Books,New
ORD-17631,19.95,Home & Kitchen,New
ORD-17632,47.99,Fashion,New
ORD-17633,45.19,Electronics,VIP
ORD-17634,107.34,Home & Kitchen,VIP
ORD-17635,58.78,Fitness,New
ORD-17636,177.27,Books,New
ORD-17637,89.78,Books,Returning
ORD-17638,47.18,Fashion,New
ORD-17639,69.67,Home & Kitchen,Returning
ORD-17640,48.79,Electronics,New
ORD-17641,101.05,Electronics,Returning
ORD-17642,27.13,Electronics,New
ORD-17643,36.81,Books,VIP
ORD-17644,79.31,Electronics,New
ORD-17645,125.9,Fashion,New
ORD-17646,16.1,Fashion,VIP
ORD-17647,137.65,Fashion,New
ORD-17648,55.47,Fashion,New
ORD-17649,19.49,Electronics,New
ORD-17650,9.96,Fashion,Returning
ORD-17651,24.1,Fashion,Returning
ORD-17652,59.63,Fitness,Returning
ORD-17653,58.0,Home & Kitchen,New
ORD-17654,88.23,Fitness,New
ORD-17655,43.39,Fashion,New
ORD-17656,31.04,Electronics,New
ORD-17657,47.09,Fashion,New
ORD-17658,61.57,Books,Returning
ORD-17659,69.3,Electronics,Returning
ORD-17660,37.58,Electronics,Returning
ORD-17661,103.63,Books,Returning
ORD-17662,41.56,Books,Returning
ORD-17663,35.81,Electronics,New
ORD-17664,43.58,Fitness,Returning
ORD-17665,115.0,Fashion,New
ORD-17666,55.72,Fashion,Returning
ORD-17667,39.78,Fashion,Returning
ORD-17668,105.18,Books,Returning
ORD-17669,218.25,Electronics,VIP
ORD-17670,68.43,Fitness,New
ORD-17671,126.51,Electronics,New
ORD-17672,112.35,Home & Kitchen,VIP
ORD-17673,41.96,Home & Kitchen,New
ORD-17674,61.31,Fitness,New
ORD-17675,27.95,Books,New
ORD-17676,53.36,Fitness,New
ORD-17677,41.44,Home & Kitchen,Returning
ORD-17678,47.38,Fashion,Returning
ORD-17679,38.48,Books,Returning
ORD-17680,50.79,Fashion,Returning
ORD-17681,83.04,Fashion,Returning
ORD-17682,56.17,Fashion,Returning
ORD-17683,19.71,Fashion,New
ORD-17684,38.56,Home & Kitchen,Returning
ORD-17685,24.25,Fashion,New
ORD-17686,69.86,Electronics,New
ORD-17687,81.61,Books,Returning
ORD-17688,70.38,Books,Returning
ORD-17689,37.62,Fashion,VIP
ORD-17690,69.97,Books,Returning
ORD-17691,45.51,Fashion,New
ORD-17692,30.48,Fashion,New
ORD-17693,94.18,Books,New
ORD-17694,98.57,Home & Kitchen,New
ORD-17695,106.63,Fitness,Returning
ORD-17696,41.89,Fashion,Returning
ORD-17697,122.44,Fashion,New
ORD-17698,44.87,Electronics,New
ORD-17699,89.31,Books,New
ORD-17700,44.41,Electronics,Returning
ORD-17701,52.75,Fashion,New
ORD-17702,14.12,Electronics,New
ORD-17703,50.34,Home & Kitchen,New
ORD-17704,63.73,Fashion,New
ORD-17705,47.18,Fitness,New
ORD-17706,173.07,Fashion,Returning
ORD-17707,30.04,Electronics,New
ORD-17708,43.03,Electronics,New
ORD-17709,35.06,Electronics,New
ORD-17710,43.02,Home & Kitchen,New
ORD-17711,112.04,Fitness,VIP
ORD-17712,146.47,Fashion,Returning
ORD-17713,39.63,Fashion,Returning
ORD-17714,39.1,Electronics,Returning
ORD-17715,30.14,Fitness,New
ORD-17716,132.13,Books,New
ORD-17717,118.23,Fitness,New
ORD-17718,56.62,Electronics,Returning
ORD-17719,26.11,Fashion,Returning
ORD-17720,27.55,Books,New
ORD-17721,66.85,Electronics,Returning
ORD-17722,83.9,Home & Kitchen,New
ORD-17723,17.47,Books,New
ORD-17724,49.76,Fitness,New
ORD-17725,159.33,Home & Kitchen,New
ORD-17726,52.96,Fashion,New
ORD-17727,147.49,Books,VIP
ORD-17728,89.07,Fashion,New
ORD-17729,31.48,Books,New
ORD-17730,50.62,Fashion,New
ORD-17731,55.86,Fitness,New
ORD-17732,34.07,Books,New
ORD-17733,33.72,Home & Kitchen,New
ORD-17734,149.02,Fashion,New
ORD-17735,33.57,Electronics,New
ORD-17736,115.25,Fitness,New
ORD-17737,46.44,Home & Kitchen,Returning
ORD-17738,59.42,Fashion,VIP
ORD-17739,84.53,Fitness,New
ORD-17740,42.13,Books,Returning
ORD-17741,84.84,Fitness,Returning
ORD-17742,17.67,Home & Kitchen,Returning
ORD-17743,78.56,Books,Returning
ORD-17744,13.72,Fitness,Returning
ORD-17745,52.66,Electronics,VIP
ORD-17746,100.74,Books,New
ORD-17747,87.65,Fashion,Returning
ORD-17748,27.69,Books,Returning
ORD-17749,29.91,Fitness,VIP
ORD-17750,39.92,Home & Kitchen,Returning
ORD-17751,67.47,Fashion,VIP
ORD-17752,17.83,Electronics,Returning
ORD-17753,59.86,Fashion,Returning
ORD-17754,72.74,Home & Kitchen,Returning
ORD-17755,50.92,Fitness,Returning
ORD-17756,82.7,Electronics,Returning
ORD-17757,69.01,Electronics,Returning
ORD-17758,43.6,Home & Kitchen,New
ORD-17759,18.88,Fashion,VIP
ORD-17760,65.37,Electronics,Returning
ORD-17761,34.06,Electronics,Returning
ORD-17762,42.65,Home & Kitchen,New
ORD-17763,80.44,Home & Kitchen,New
ORD-17764,141.23,Fitness,New
ORD-17765,58.98,Fashion,New
ORD-17766,84.14,Electronics,Returning
ORD-17767,25.36,Fitness,VIP
ORD-17768,69.92,Books,Returning
ORD-17769,58.21,Fashion,New
ORD-17770,126.16,Fitness,VIP
ORD-17771,43.63,Fitness,VIP
ORD-17772,52.2,Books,Returning
ORD-17773,113.9,Fashion,New
ORD-17774,57.1,Electronics,Returning
ORD-17775,31.02,Electronics,New
ORD-17776,278.94,Fitness,New
ORD-17777,31.59,Fitness,Returning
ORD-17778,58.04,Fashion,Returning
ORD-17779,74.29,Electronics,New
ORD-17780,70.85,Electronics,VIP
ORD-17781,53.85,Home & Kitchen,VIP
ORD-17782,54.01,Books,Returning
ORD-17783,52.41,Fashion,New
ORD-17784,30.89,Home & Kitchen,New
ORD-17785,219.23,Fashion,Returning
ORD-17786,52.88,Fitness,Returning
ORD-17787,86.33,Fitness,Returning
ORD-17788,49.36,Electronics,New
ORD-17789,48.77,Home & Kitchen,New
ORD-17790,45.91,Fitness,New
ORD-17791,23.81,Books,Returning
ORD-17792,54.8,Home & Kitchen,Returning
ORD-17793,47.27,Electronics,New
ORD-17794,121.87,Home & Kitchen,Returning
ORD-17795,29.43,Home & Kitchen,VIP
ORD-17796,42.68,Fashion,New
ORD-17797,35.2,Books,New
ORD-17798,143.38,Electronics,Returning
ORD-17799,35.81,Books,VIP
ORD-17800,84.55,Fashion,New
ORD-17801,108.0,Electronics,New
ORD-17802,55.28,Fashion,Returning
ORD-17803,26.41,Home & Kitchen,New
ORD-17804,26.62,Fitness,VIP
ORD-17805,101.07,Fashion,Returning
ORD-17806,28.32,Electronics,New
ORD-17807,76.34,Books,VIP
ORD-17808,64.63,Home & Kitchen,Returning
ORD-17809,75.66,Fashion,Returning
ORD-17810,80.07,Fitness,New
ORD-17811,34.46,Electronics,Returning
ORD-17812,33.61,Electronics,VIP
ORD-17813,92.66,Fashion,New
ORD-17814,41.36,Home & Kitchen,New
ORD-17815,11.59,Fashion,VIP
ORD-17816,89.05,Books,New
ORD-17817,32.4,Fashion,New
ORD-17818,79.86,Books,New
ORD-17819,139.17,Electronics,Returning
ORD-17820,60.95,Electronics,Returning
ORD-17821,109.67,Electronics,New
ORD-17822,66.17,Electronics,New
ORD-17823,156.41,Fashion,Returning
ORD-17824,31.9,Fitness,Returning
ORD-17825,60.04,Fitness,New
ORD-17826,90.37,Home & Kitchen,Returning
ORD-17827,53.83,Electronics,Returning
ORD-17828,120.46,Fitness,New
ORD-17829,46.56,Fashion,New
ORD-17830,208.85,Home & Kitchen,VIP
ORD-17831,215.58,Home & Kitchen,VIP
ORD-17832,71.47,Electronics,New
ORD-17833,84.06,Fashion,VIP
ORD-17834,123.35,Books,Returning
ORD-17835,29.6,Fashion,VIP
ORD-17836,27.46,Home & Kitchen,VIP
ORD-17837,128.23,Books,Returning
ORD-17838,71.12,Fashion,Returning
ORD-17839,52.67,Fashion,New
ORD-17840,60.74,Fashion,Returning
ORD-17841,14.42,Fitness,New
ORD-17842,53.82,Fashion,Returning
ORD-17843,38.4,Fashion,New
ORD-17844,104.67,Electronics,Returning
ORD-17845,109.62,Books,VIP
ORD-17846,85.29,Fitness,New
ORD-17847,76.5,Home & Kitchen,Returning
ORD-17848,24.57,Books,Returning
ORD-17849,86.0,Home & Kitchen,Returning
ORD-17850,88.03,Books,VIP
ORD-17851,127.37,Electronics,Returning
