user_id,group,converted,revenue,session_duration,orders,bounce,refunded
USR-18546,Treatment,0,0.0,120.4,0,0,0
USR-18547,Control,0,0.0,128.7,0,0,0
USR-18548,Control,0,0.0,11.8,0,1,0
USR-18549,Control,0,0.0,8.0,0,1,0
USR-18550,Treatment,0,0.0,174.8,0,0,0
USR-18551,Control,0,0.0,121.8,0,0,0
USR-18552,Treatment,0,0.0,64.0,0,0,0
USR-18553,Control,0,0.0,23.5,0,1,0
USR-18554,Control,0,0.0,16.6,0,1,0
USR-18555,Treatment,0,0.0,9.5,0,1,0
USR-18556,Control,0,0.0,107.8,0,0,0
USR-18557,Treatment,0,0.0,124.4,0,0,0
USR-18558,Treatment,0,0.0,85.2,0,0,0
USR-18559,Treatment,0,0.0,17.5,0,1,0
USR-18560,Control,1,32.21,305.9,1,0,0
USR-18561,Treatment,0,0.0,129.7,0,0,0
USR-18562,Treatment,0,0.0,7.8,0,1,0
USR-18563,Treatment,0,0.0,7.9,0,1,0
USR-18564,Control,0,0.0,118.1,0,0,0
USR-18565,Treatment,0,0.0,18.2,0,1,0
USR-18566,Treatment,1,16.9,342.7,1,0,0
USR-18567,Treatment,0,0.0,14.6,0,1,0
USR-18568,Control,0,0.0,116.0,0,0,0
USR-18569,Control,0,0.0,12.3,0,1,0
USR-18570,Control,0,0.0,10.8,0,1,0
USR-18571,Control,0,0.0,12.1,0,1,0
USR-18572,Control,0,0.0,19.1,0,1,0
USR-18573,Control,0,0.0,144.2,0,0,0
USR-18574,Treatment,1,37.82,281.6,1,0,0
USR-18575,Control,0,0.0,121.8,0,0,0
USR-18576,Treatment,0,0.0,72.9,0,0,0
USR-18577,Control,0,0.0,127.4,0,0,0
USR-18578,Control,0,0.0,24.4,0,1,0
USR-18579,Control,0,0.0,87.6,0,0,0
USR-18580,Control,0,0.0,17.2,0,1,0
USR-18581,Treatment,0,0.0,117.9,0,0,0
USR-18582,Treatment,0,0.0,23.3,0,1,0
USR-18583,Control,0,0.0,102.2,0,0,0
USR-18584,Control,0,0.0,6.2,0,1,0
USR-18585,Control,0,0.0,145.4,0,0,0
USR-18586,Treatment,0,0.0,5.8,0,1,0
USR-18587,Treatment,0,0.0,6.6,0,1,0
USR-18588,Treatment,0,0.0,17.8,0,1,0
USR-18589,Treatment,0,0.0,93.1,0,0,0
USR-18590,Treatment,0,0.0,6.0,0,1,0
USR-18591,Control,0,0.0,95.9,0,0,0
USR-18592,Control,0,0.0,140.4,0,0,0
USR-18593,Treatment,0,0.0,14.4,0,1,0
USR-18594,Treatment,0,0.0,109.7,0,0,0
USR-18595,Treatment,0,0.0,76.4,0,0,0
USR-18596,Treatment,0,0.0,116.1,0,0,0
USR-18597,Control,0,0.0,140.1,0,0,0
USR-18598,Treatment,0,0.0,146.6,0,0,0
USR-18599,Treatment,0,0.0,41.1,0,0,0
USR-18600,Control,0,0.0,21.6,0,1,0
USR-18601,Treatment,0,0.0,130.3,0,0,0
USR-18602,Treatment,0,0.0,102.5,0,0,0
USR-18603,Control,0,0.0,23.0,0,1,0
USR-18604,Control,1,55.8,286.7,2,0,0
USR-18605,Control,0,0.0,86.7,0,0,0
USR-18606,Treatment,1,44.31,223.2,1,0,1
USR-18607,Control,0,0.0,79.9,0,0,0
USR-18608,Treatment,0,0.0,119.8,0,0,0
USR-18609,Treatment,0,0.0,93.1,0,0,0
USR-18610,Control,0,0.0,106.3,0,0,0
USR-18611,Treatment,0,0.0,122.9,0,0,0
USR-18612,Treatment,0,0.0,161.9,0,0,0
USR-18613,Control,0,0.0,93.6,0,0,0
USR-18614,Control,0,0.0,95.5,0,0,0
USR-18615,Treatment,0,0.0,127.5,0,0,0
USR-18616,Treatment,0,0.0,6.0,0,1,0
USR-18617,Control,0,0.0,6.3,0,1,0
USR-18618,Control,0,0.0,134.0,0,0,0
USR-18619,Control,0,0.0,126.4,0,0,0
USR-18620,Treatment,0,0.0,106.8,0,0,0
USR-18621,Control,0,0.0,109.0,0,0,0
USR-18622,Treatment,0,0.0,134.7,0,0,0
USR-18623,Treatment,0,0.0,5.6,0,1,0
USR-18624,Control,0,0.0,118.2,0,0,0
USR-18625,Treatment,0,0.0,20.7,0,1,0
USR-18626,Control,0,0.0,134.1,0,0,0
USR-18627,Treatment,0,0.0,75.4,0,0,0
USR-18628,Control,0,0.0,5.3,0,1,0
USR-18629,Treatment,0,0.0,8.2,0,1,0
USR-18630,Treatment,0,0.0,22.7,0,1,0
USR-18631,Control,0,0.0,119.6,0,0,0
USR-18632,Control,1,83.65,197.8,2,0,0
USR-18633,Control,0,0.0,98.2,0,0,0
USR-18634,Control,0,0.0,20.7,0,1,0
USR-18635,Treatment,0,0.0,5.5,0,1,0
USR-18636,Treatment,0,0.0,101.7,0,0,0
USR-18637,Control,0,0.0,13.3,0,1,0
USR-18638,Treatment,0,0.0,107.5,0,0,0
USR-18639,Treatment,0,0.0,153.8,0,0,0
USR-18640,Treatment,0,0.0,13.6,0,1,0
USR-18641,Control,0,0.0,69.4,0,0,0
USR-18642,Control,0,0.0,12.9,0,1,0
USR-18643,Control,0,0.0,23.9,0,1,0
USR-18644,Treatment,0,0.0,15.9,0,1,0
USR-18645,Control,0,0.0,17.1,0,1,0
USR-18646,Control,0,0.0,134.9,0,0,0
USR-18647,Control,0,0.0,9.0,0,1,0
USR-18648,Treatment,0,0.0,83.0,0,0,0
USR-18649,Control,0,0.0,132.4,0,0,0
USR-18650,Control,0,0.0,23.7,0,1,0
USR-18651,Control,0,0.0,18.3,0,1,0
USR-18652,Control,1,31.5,281.6,1,0,0
USR-18653,Treatment,0,0.0,12.7,0,1,0
USR-18654,Control,0,0.0,20.1,0,1,0
USR-18655,Control,0,0.0,78.7,0,0,0
USR-18656,Treatment,0,0.0,118.1,0,0,0
USR-18657,Control,0,0.0,6.9,0,1,0
USR-18658,Control,0,0.0,11.3,0,1,0
USR-18659,Treatment,0,0.0,16.6,0,1,0
USR-18660,Control,0,0.0,123.5,0,0,0
USR-18661,Control,0,0.0,118.0,0,0,0
USR-18662,Control,0,0.0,102.7,0,0,0
USR-18663,Control,0,0.0,11.7,0,1,0
USR-18664,Treatment,0,0.0,12.0,0,1,0
USR-18665,Treatment,0,0.0,11.4,0,1,0
USR-18666,Treatment,0,0.0,123.7,0,0,0
USR-18667,Control,0,0.0,8.7,0,1,0
USR-18668,Control,0,0.0,11.5,0,1,0
USR-18669,Treatment,0,0.0,20.2,0,1,0
USR-18670,Treatment,0,0.0,14.8,0,1,0
USR-18671,Control,0,0.0,65.2,0,0,0
USR-18672,Control,0,0.0,100.2,0,0,0
USR-18673,Control,0,0.0,110.7,0,0,0
USR-18674,Control,0,0.0,12.0,0,1,0
USR-18675,Control,0,0.0,19.4,0,1,0
USR-18676,Control,0,0.0,101.9,0,0,0
USR-18677,Treatment,0,0.0,12.3,0,1,0
USR-18678,Treatment,0,0.0,117.0,0,0,0
USR-18679,Control,0,0.0,9.1,0,1,0
USR-18680,Control,0,0.0,15.4,0,1,0
USR-18681,Treatment,0,0.0,160.3,0,0,0
USR-18682,Control,0,0.0,104.7,0,0,0
USR-18683,Treatment,1,29.71,232.7,1,0,0
USR-18684,Control,0,0.0,97.9,0,0,0
USR-18685,Treatment,0,0.0,20.9,0,1,0
USR-18686,Control,0,0.0,18.6,0,1,0
USR-18687,Control,0,0.0,79.6,0,0,0
USR-18688,Control,0,0.0,9.7,0,1,0
USR-18689,Control,0,0.0,11.1,0,1,0
USR-18690,Control,0,0.0,171.2,0,0,0
USR-18691,Treatment,0,0.0,144.4,0,0,0
USR-18692,Control,0,0.0,108.3,0,0,0
USR-18693,Control,0,0.0,140.5,0,0,0
USR-18694,Treatment,0,0.0,52.4,0,0,0
USR-18695,Treatment,0,0.0,119.8,0,0,0
USR-18696,Treatment,0,0.0,10.1,0,1,0
USR-18697,Treatment,0,0.0,8.2,0,1,0
USR-18698,Control,0,0.0,149.5,0,0,0
USR-18699,Treatment,0,0.0,90.1,0,0,0
USR-18700,Treatment,0,0.0,149.0,0,0,0
USR-18701,Treatment,0,0.0,9.5,0,1,0
USR-18702,Control,0,0.0,133.0,0,0,0
USR-18703,Control,1,43.31,321.8,1,0,0
USR-18704,Control,0,0.0,101.0,0,0,0
USR-18705,Treatment,0,0.0,12.5,0,1,0
USR-18706,Treatment,0,0.0,7.9,0,1,0
USR-18707,Treatment,0,0.0,16.4,0,1,0
USR-18708,Control,0,0.0,150.7,0,0,0
USR-18709,Treatment,0,0.0,5.4,0,1,0
USR-18710,Treatment,0,0.0,86.7,0,0,0
USR-18711,Control,0,0.0,162.6,0,0,0
USR-18712,Treatment,0,0.0,96.4,0,0,0
USR-18713,Control,0,0.0,133.9,0,0,0
USR-18714,Treatment,0,0.0,120.4,0,0,0
USR-18715,Treatment,0,0.0,17.8,0,1,0
USR-18716,Treatment,0,0.0,111.6,0,0,0
USR-18717,Treatment,0,0.0,117.2,0,0,0
USR-18718,Treatment,0,0.0,67.8,0,0,0
USR-18719,Control,0,0.0,9.6,0,1,0
USR-18720,Control,0,0.0,105.0,0,0,0
USR-18721,Treatment,0,0.0,15.3,0,1,0
USR-18722,Control,0,0.0,130.9,0,0,0
USR-18723,Control,0,0.0,17.9,0,1,0
USR-18724,Treatment,0,0.0,132.2,0,0,0
USR-18725,Treatment,0,0.0,125.6,0,0,0
USR-18726,Control,0,0.0,115.0,0,0,0
USR-18727,Control,1,26.14,297.0,1,0,0
USR-18728,Control,0,0.0,104.1,0,0,0
USR-18729,Control,0,0.0,10.9,0,1,0
USR-18730,Control,0,0.0,9.3,0,1,0
USR-18731,Treatment,0,0.0,116.0,0,0,0
USR-18732,Control,0,0.0,122.9,0,0,0
USR-18733,Control,1,109.14,218.2,2,0,0
USR-18734,Control,0,0.0,13.8,0,1,0
USR-18735,Treatment,0,0.0,7.5,0,1,0
USR-18736,Control,0,0.0,124.3,0,0,0
USR-18737,Control,0,0.0,19.3,0,1,0
USR-18738,Control,0,0.0,137.0,0,0,0
USR-18739,Treatment,0,0.0,9.1,0,1,0
USR-18740,Treatment,0,0.0,114.0,0,0,0
USR-18741,Control,0,0.0,153.7,0,0,0
USR-18742,Control,0,0.0,11.4,0,1,0
USR-18743,Control,0,0.0,136.5,0,0,0
USR-18744,Treatment,1,41.9,239.1,1,0,0
USR-18745,Treatment,0,0.0,89.0,0,0,0
USR-18746,Control,0,0.0,10.0,0,1,0
USR-18747,Control,0,0.0,17.0,0,1,0
USR-18748,Control,0,0.0,16.9,0,1,0
USR-18749,Control,0,0.0,15.4,0,1,0
USR-18750,Treatment,0,0.0,7.5,0,1,0
USR-18751,Control,0,0.0,170.0,0,0,0
USR-18752,Control,0,0.0,131.6,0,0,0
USR-18753,Control,0,0.0,22.2,0,1,0
USR-18754,Treatment,0,0.0,19.3,0,1,0
USR-18755,Treatment,0,0.0,5.1,0,1,0
USR-18756,Control,0,0.0,15.7,0,1,0
USR-18757,Control,0,0.0,76.5,0,0,0
USR-18758,Control,0,0.0,147.6,0,0,0
USR-18759,Control,0,0.0,21.8,0,1,0
USR-18760,Control,0,0.0,169.0,0,0,0
USR-18761,Treatment,0,0.0,111.2,0,0,0
USR-18762,Treatment,0,0.0,102.0,0,0,0
USR-18763,Treatment,0,0.0,104.5,0,0,0
USR-18764,Control,0,0.0,67.3,0,0,0
USR-18765,Treatment,0,0.0,17.7,0,1,0
USR-18766,Treatment,0,0.0,5.6,0,1,0
USR-18767,Control,0,0.0,87.3,0,0,0
USR-18768,Control,0,0.0,79.7,0,0,0
USR-18769,Control,0,0.0,24.4,0,1,0
USR-18770,Control,0,0.0,21.1,0,1,0
USR-18771,Control,0,0.0,112.5,0,0,0
USR-18772,Treatment,0,0.0,115.9,0,0,0
USR-18773,Control,1,74.36,198.3,2,0,0
USR-18774,Treatment,0,0.0,68.5,0,0,0
USR-18775,Control,0,0.0,14.2,0,1,0
USR-18776,Treatment,0,0.0,16.7,0,1,0
USR-18777,Control,0,0.0,15.1,0,1,0
USR-18778,Treatment,0,0.0,17.3,0,1,0
USR-18779,Control,0,0.0,15.6,0,1,0
USR-18780,Control,0,0.0,89.7,0,0,0
USR-18781,Treatment,0,0.0,5.1,0,1,0
USR-18782,Control,0,0.0,162.6,0,0,0
USR-18783,Treatment,0,0.0,99.9,0,0,0
USR-18784,Treatment,0,0.0,85.2,0,0,0
USR-18785,Control,0,0.0,126.6,0,0,0
USR-18786,Control,0,0.0,145.3,0,0,0
USR-18787,Treatment,0,0.0,22.7,0,1,0
USR-18788,Control,0,0.0,61.4,0,0,0
USR-18789,Treatment,0,0.0,20.6,0,1,0
USR-18790,Treatment,0,0.0,113.5,0,0,0
USR-18791,Control,0,0.0,7.8,0,1,0
USR-18792,Control,0,0.0,80.2,0,0,0
USR-18793,Treatment,0,0.0,21.6,0,1,0
USR-18794,Control,0,0.0,18.7,0,1,0
USR-18795,Control,0,0.0,17.0,0,1,0
USR-18796,Control,0,0.0,80.3,0,0,0
USR-18797,Treatment,0,0.0,150.9,0,0,0
USR-18798,Control,0,0.0,7.9,0,1,0
USR-18799,Control,0,0.0,12.3,0,1,0
USR-18800,Treatment,0,0.0,23.9,0,1,0
USR-18801,Control,0,0.0,50.6,0,0,0
USR-18802,Control,0,0.0,23.1,0,1,0
USR-18803,Treatment,1,30.39,195.7,1,0,0
USR-18804,Treatment,0,0.0,109.1,0,0,0
USR-18805,Treatment,0,0.0,19.9,0,1,0
USR-18806,Control,0,0.0,9.1,0,1,0
USR-18807,Treatment,0,0.0,12.4,0,1,0
USR-18808,Control,0,0.0,123.2,0,0,0
USR-18809,Control,0,0.0,6.9,0,1,0
USR-18810,Control,0,0.0,109.0,0,0,0
USR-18811,Control,0,0.0,134.5,0,0,0
USR-18812,Treatment,0,0.0,111.3,0,0,0
USR-18813,Control,0,0.0,19.8,0,1,0
USR-18814,Treatment,0,0.0,87.3,0,0,0
USR-18815,Treatment,0,0.0,23.6,0,1,0
USR-18816,Treatment,0,0.0,74.1,0,0,0
USR-18817,Control,1,68.66,236.2,1,0,0
USR-18818,Treatment,0,0.0,69.9,0,0,0
USR-18819,Control,0,0.0,6.6,0,1,0
USR-18820,Control,0,0.0,14.5,0,1,0
USR-18821,Treatment,1,55.33,269.8,1,0,0
USR-18822,Control,0,0.0,47.5,0,0,0
USR-18823,Control,0,0.0,5.0,0,1,0
USR-18824,Treatment,0,0.0,15.8,0,1,0
USR-18825,Control,0,0.0,7.8,0,1,0
USR-18826,Treatment,0,0.0,103.4,0,0,0
USR-18827,Control,0,0.0,123.5,0,0,0
USR-18828,Control,1,55.92,235.9,1,0,0
USR-18829,Control,0,0.0,16.8,0,1,0
USR-18830,Control,0,0.0,89.1,0,0,0
USR-18831,Control,0,0.0,89.9,0,0,0
USR-18832,Treatment,0,0.0,10.6,0,1,0
USR-18833,Treatment,0,0.0,100.6,0,0,0
USR-18834,Treatment,0,0.0,21.9,0,1,0
USR-18835,Control,0,0.0,14.0,0,1,0
USR-18836,Treatment,0,0.0,24.0,0,1,0
USR-18837,Treatment,0,0.0,9.1,0,1,0
USR-18838,Treatment,0,0.0,15.9,0,1,0
USR-18839,Control,0,0.0,114.4,0,0,0
USR-18840,Treatment,0,0.0,158.9,0,0,0
USR-18841,Treatment,0,0.0,19.6,0,1,0
USR-18842,Control,0,0.0,54.7,0,0,0
USR-18843,Treatment,0,0.0,151.3,0,0,0
USR-18844,Control,0,0.0,76.1,0,0,0
USR-18845,Treatment,0,0.0,85.5,0,0,0
USR-18846,Treatment,0,0.0,125.1,0,0,0
USR-18847,Treatment,0,0.0,9.6,0,1,0
USR-18848,Control,0,0.0,92.3,0,0,0
USR-18849,Control,0,0.0,129.0,0,0,0
USR-18850,Treatment,0,0.0,94.5,0,0,0
USR-18851,Control,0,0.0,157.3,0,0,0
USR-18852,Control,0,0.0,153.1,0,0,0
USR-18853,Treatment,0,0.0,71.8,0,0,0
USR-18854,Control,0,0.0,131.8,0,0,0
USR-18855,Control,0,0.0,60.5,0,0,0
USR-18856,Control,0,0.0,146.7,0,0,0
USR-18857,Control,0,0.0,10.0,0,1,0
USR-18858,Treatment,0,0.0,119.6,0,0,0
USR-18859,Treatment,0,0.0,94.1,0,0,0
USR-18860,Treatment,0,0.0,116.1,0,0,0
USR-18861,Treatment,0,0.0,14.7,0,1,0
USR-18862,Treatment,0,0.0,11.4,0,1,0
USR-18863,Treatment,0,0.0,13.7,0,1,0
USR-18864,Control,0,0.0,17.0,0,1,0
USR-18865,Treatment,0,0.0,169.5,0,0,0
USR-18866,Control,0,0.0,23.7,0,1,0
USR-18867,Treatment,0,0.0,13.8,0,1,0
USR-18868,Treatment,0,0.0,58.8,0,0,0
USR-18869,Control,0,0.0,114.4,0,0,0
USR-18870,Treatment,0,0.0,24.3,0,1,0
USR-18871,Control,0,0.0,52.5,0,0,0
USR-18872,Treatment,0,0.0,59.2,0,0,0
USR-18873,Control,0,0.0,128.6,0,0,0
USR-18874,Treatment,0,0.0,9.7,0,1,0
USR-18875,Control,0,0.0,139.4,0,0,0
USR-18876,Control,0,0.0,68.9,0,0,0
USR-18877,Control,0,0.0,118.6,0,0,0
USR-18878,Control,0,0.0,82.7,0,0,0
USR-18879,Control,0,0.0,7.3,0,1,0
USR-18880,Treatment,0,0.0,136.6,0,0,0
USR-18881,Control,0,0.0,8.7,0,1,0
USR-18882,Control,0,0.0,12.8,0,1,0
USR-18883,Control,0,0.0,17.2,0,1,0
USR-18884,Treatment,0,0.0,14.8,0,1,0
USR-18885,Treatment,0,0.0,123.9,0,0,0
USR-18886,Treatment,0,0.0,65.2,0,0,0
USR-18887,Treatment,0,0.0,91.5,0,0,0
USR-18888,Control,0,0.0,124.2,0,0,0
USR-18889,Control,0,0.0,108.8,0,0,0
USR-18890,Control,0,0.0,22.4,0,1,0
USR-18891,Treatment,0,0.0,101.8,0,0,0
USR-18892,Treatment,0,0.0,53.2,0,0,0
USR-18893,Control,0,0.0,145.0,0,0,0
USR-18894,Control,0,0.0,122.2,0,0,0
USR-18895,Control,0,0.0,116.3,0,0,0
USR-18896,Control,0,0.0,92.1,0,0,0
USR-18897,Treatment,0,0.0,111.9,0,0,0
USR-18898,Control,0,0.0,18.0,0,1,0
USR-18899,Treatment,0,0.0,10.8,0,1,0
USR-18900,Control,0,0.0,158.0,0,0,0
USR-18901,Treatment,0,0.0,112.9,0,0,0
USR-18902,Treatment,0,0.0,149.7,0,0,0
USR-18903,Treatment,0,0.0,18.0,0,1,0
USR-18904,Treatment,0,0.0,89.9,0,0,0
USR-18905,Treatment,0,0.0,77.9,0,0,0
USR-18906,Treatment,1,37.96,185.1,1,0,0
USR-18907,Treatment,0,0.0,90.7,0,0,0
USR-18908,Treatment,0,0.0,21.9,0,1,0
USR-18909,Treatment,0,0.0,6.6,0,1,0
USR-18910,Treatment,1,143.59,343.0,3,0,0
USR-18911,Treatment,0,0.0,18.3,0,1,0
USR-18912,Treatment,0,0.0,155.4,0,0,0
USR-18913,Control,0,0.0,20.3,0,1,0
USR-18914,Control,0,0.0,84.3,0,0,0
USR-18915,Control,0,0.0,153.1,0,0,0
USR-18916,Treatment,0,0.0,15.6,0,1,0
USR-18917,Treatment,0,0.0,16.3,0,1,0
USR-18918,Control,0,0.0,83.1,0,0,0
USR-18919,Treatment,0,0.0,72.3,0,0,0
USR-18920,Treatment,1,25.72,225.2,1,0,0
USR-18921,Control,0,0.0,21.8,0,1,0
USR-18922,Treatment,0,0.0,9.7,0,1,0
USR-18923,Treatment,0,0.0,76.3,0,0,0
USR-18924,Control,0,0.0,13.0,0,1,0
USR-18925,Treatment,0,0.0,83.4,0,0,0
USR-18926,Treatment,0,0.0,74.3,0,0,0
USR-18927,Control,1,43.04,236.0,2,0,0
USR-18928,Control,0,0.0,119.6,0,0,0
USR-18929,Treatment,0,0.0,17.6,0,1,0
USR-18930,Control,0,0.0,64.8,0,0,0
USR-18931,Control,0,0.0,16.9,0,1,0
USR-18932,Control,0,0.0,12.2,0,1,0
USR-18933,Treatment,0,0.0,104.9,0,0,0
USR-18934,Treatment,0,0.0,87.6,0,0,0
USR-18935,Treatment,0,0.0,83.9,0,0,0
USR-18936,Control,0,0.0,76.3,0,0,0
USR-18937,Treatment,0,0.0,88.8,0,0,0
USR-18938,Control,0,0.0,10.5,0,1,0
USR-18939,Control,0,0.0,100.1,0,0,0
USR-18940,Control,0,0.0,7.5,0,1,0
USR-18941,Control,0,0.0,108.9,0,0,0
USR-18942,Treatment,0,0.0,106.8,0,0,0
USR-18943,Treatment,0,0.0,15.3,0,1,0
USR-18944,Control,0,0.0,21.0,0,1,0
USR-18945,Treatment,0,0.0,14.0,0,1,0
USR-18946,Treatment,0,0.0,22.3,0,1,0
USR-18947,Treatment,0,0.0,98.2,0,0,0
USR-18948,Control,0,0.0,117.4,0,0,0
USR-18949,Treatment,0,0.0,97.8,0,0,0
USR-18950,Control,0,0.0,99.3,0,0,0
USR-18951,Treatment,0,0.0,78.5,0,0,0
USR-18952,Control,1,206.26,210.9,2,0,0
USR-18953,Treatment,0,0.0,132.7,0,0,0
USR-18954,Control,0,0.0,121.9,0,0,0
USR-18955,Control,0,0.0,114.2,0,0,0
USR-18956,Treatment,0,0.0,148.3,0,0,0
USR-18957,Treatment,0,0.0,105.2,0,0,0
USR-18958,Treatment,1,73.38,253.9,1,0,0
USR-18959,Treatment,0,0.0,154.2,0,0,0
USR-18960,Control,0,0.0,159.0,0,0,0
USR-18961,Treatment,0,0.0,20.6,0,1,0
USR-18962,Control,0,0.0,107.8,0,0,0
USR-18963,Control,0,0.0,172.8,0,0,0
USR-18964,Treatment,0,0.0,23.7,0,1,0
USR-18965,Treatment,0,0.0,18.8,0,1,0
USR-18966,Treatment,0,0.0,24.1,0,1,0
USR-18967,Treatment,0,0.0,16.1,0,1,0
USR-18968,Treatment,0,0.0,115.6,0,0,0
USR-18969,Control,1,76.15,161.4,1,0,0
USR-18970,Control,0,0.0,5.0,0,1,0
USR-18971,Treatment,0,0.0,87.7,0,0,0
USR-18972,Control,0,0.0,86.4,0,0,0
USR-18973,Control,0,0.0,46.9,0,0,0
USR-18974,Control,0,0.0,24.3,0,1,0
USR-18975,Treatment,0,0.0,128.5,0,0,0
USR-18976,Control,0,0.0,110.6,0,0,0
USR-18977,Treatment,0,0.0,19.4,0,1,0
USR-18978,Treatment,0,0.0,55.1,0,0,0
USR-18979,Control,0,0.0,12.7,0,1,0
USR-18980,Treatment,0,0.0,8.9,0,1,0
USR-18981,Treatment,0,0.0,23.4,0,1,0
USR-18982,Treatment,0,0.0,11.3,0,1,0
USR-18983,Treatment,0,0.0,5.5,0,1,0
USR-18984,Control,0,0.0,134.9,0,0,0
USR-18985,Treatment,0,0.0,116.9,0,0,0
USR-18986,Control,0,0.0,142.8,0,0,0
USR-18987,Treatment,0,0.0,9.7,0,1,0
USR-18988,Treatment,0,0.0,24.6,0,1,0
USR-18989,Treatment,0,0.0,21.9,0,1,0
USR-18990,Control,0,0.0,12.5,0,1,0
USR-18991,Control,0,0.0,7.7,0,1,0
USR-18992,Control,0,0.0,13.4,0,1,0
USR-18993,Control,0,0.0,15.1,0,1,0
USR-18994,Control,0,0.0,14.1,0,1,0
USR-18995,Treatment,0,0.0,19.8,0,1,0
USR-18996,Control,0,0.0,17.3,0,1,0
USR-18997,Treatment,0,0.0,9.7,0,1,0
USR-18998,Control,0,0.0,23.6,0,1,0
USR-18999,Treatment,0,0.0,9.8,0,1,0
USR-19000,Treatment,0,0.0,96.6,0,0,0
USR-19001,Treatment,0,0.0,73.5,0,0,0
USR-19002,Treatment,0,0.0,11.0,0,1,0
USR-19003,Control,0,0.0,128.9,0,0,0
USR-19004,Treatment,0,0.0,90.5,0,0,0
USR-19005,Control,0,0.0,96.8,0,0,0
USR-19006,Control,0,0.0,12.5,0,1,0
USR-19007,Treatment,0,0.0,16.6,0,1,0
USR-19008,Control,0,0.0,168.5,0,0,0
USR-19009,Treatment,0,0.0,132.8,0,0,0
USR-19010,Control,0,0.0,8.9,0,1,0
USR-19011,Control,0,0.0,10.0,0,1,0
USR-19012,Control,0,0.0,82.7,0,0,0
USR-19013,Control,1,164.03,221.0,3,0,0
USR-19014,Control,0,0.0,121.9,0,0,0
USR-19015,Control,0,0.0,11.6,0,1,0
USR-19016,Control,1,28.08,247.4,1,0,0
USR-19017,Treatment,0,0.0,104.3,0,0,0
USR-19018,Control,0,0.0,13.9,0,0,0
USR-19019,Treatment,0,0.0,152.3,0,0,0
USR-19020,Control,0,0.0,10.3,0,1,0
USR-19021,Treatment,0,0.0,123.3,0,0,0
USR-19022,Control,0,0.0,8.0,0,1,0
USR-19023,Control,0,0.0,99.0,0,0,0
USR-19024,Treatment,0,0.0,105.6,0,0,0
USR-19025,Control,0,0.0,92.6,0,0,0
USR-19026,Treatment,1,66.12,271.2,1,0,0
USR-19027,Control,0,0.0,8.7,0,1,0
USR-19028,Treatment,0,0.0,5.0,0,1,0
USR-19029,Control,0,0.0,94.0,0,0,0
USR-19030,Control,1,62.95,224.8,2,0,0
USR-19031,Treatment,0,0.0,24.3,0,1,0
USR-19032,Control,0,0.0,7.8,0,1,0
USR-19033,Treatment,0,0.0,107.4,0,0,0
USR-19034,Control,0,0.0,11.5,0,1,0
USR-19035,Treatment,0,0.0,48.4,0,0,0
USR-19036,Control,0,0.0,15.6,0,1,0
USR-19037,Treatment,0,0.0,101.1,0,0,0
USR-19038,Treatment,0,0.0,128.7,0,0,0
USR-19039,Control,0,0.0,138.6,0,0,0
USR-19040,Control,0,0.0,109.2,0,0,0
USR-19041,Control,0,0.0,89.6,0,0,0
USR-19042,Treatment,0,0.0,7.5,0,1,0
USR-19043,Control,0,0.0,82.5,0,0,0
USR-19044,Control,0,0.0,121.9,0,0,0
USR-19045,Control,0,0.0,97.7,0,0,0
USR-19046,Control,0,0.0,51.2,0,0,0
USR-19047,Treatment,0,0.0,142.0,0,0,0
USR-19048,Treatment,0,0.0,15.1,0,1,0
USR-19049,Treatment,0,0.0,16.4,0,1,0
USR-19050,Treatment,0,0.0,71.2,0,0,0
USR-19051,Treatment,0,0.0,125.4,0,0,0
USR-19052,Control,0,0.0,17.9,0,1,0
USR-19053,Control,0,0.0,24.7,0,1,0
USR-19054,Treatment,0,0.0,74.8,0,0,0
USR-19055,Treatment,0,0.0,107.0,0,0,0
USR-19056,Treatment,0,0.0,24.3,0,1,0
USR-19057,Control,0,0.0,95.9,0,0,0
USR-19058,Control,0,0.0,23.2,0,1,0
USR-19059,Control,0,0.0,106.3,0,0,0
USR-19060,Treatment,0,0.0,106.9,0,0,0
USR-19061,Treatment,0,0.0,137.2,0,0,0
USR-19062,Treatment,0,0.0,9.8,0,1,0
USR-19063,Control,0,0.0,98.9,0,0,0
USR-19064,Treatment,1,57.11,246.0,1,0,0
USR-19065,Control,0,0.0,6.4,0,1,0
USR-19066,Control,0,0.0,10.4,0,1,0
USR-19067,Treatment,0,0.0,9.7,0,1,0
USR-19068,Control,0,0.0,96.8,0,0,0
USR-19069,Control,0,0.0,11.5,0,1,0
USR-19070,Treatment,0,0.0,17.7,0,1,0
USR-19071,Treatment,0,0.0,136.3,0,0,0
USR-19072,Control,0,0.0,100.1,0,0,0
USR-19073,Treatment,0,0.0,154.7,0,0,0
USR-19074,Control,0,0.0,125.8,0,0,0
USR-19075,Treatment,0,0.0,5.1,0,1,0
USR-19076,Treatment,0,0.0,23.7,0,1,0
USR-19077,Treatment,0,0.0,7.1,0,1,0
USR-19078,Treatment,0,0.0,11.9,0,1,0
USR-19079,Control,0,0.0,98.8,0,0,0
USR-19080,Control,0,0.0,141.3,0,0,0
USR-19081,Control,0,0.0,18.0,0,1,0
USR-19082,Control,0,0.0,132.5,0,0,0
USR-19083,Treatment,0,0.0,18.0,0,1,0
