Record_ID,Date,TV_Spend,Digital_Spend,Radio_Spend,Discount,Quantity,Region,Category,Competitor_Price,Customer_Count,Advertising_Spend,Sales,Profit,Month,Year
REC-00629,2023-03-21,14466.93,8268.3,3429.79,17.05,374,South,Food,305.09,3103,26165.02,28797.31,2922.09,3,2023
REC-00630,2022-07-01,953.88,6632.25,1201.96,19.55,351,West,Electronics,469.52,410,8788.09,21544.61,3935.46,7,2022
REC-00631,2022-06-16,11103.42,11770.1,2213.77,6.32,52,West,Sports,349.68,1331,25087.28,30004.5,2402.08,6,2022
REC-00632,2022-04-01,13688.11,2883.43,3623.88,16.69,220,West,Sports,420.2,3888,20195.42,20233.39,3307.46,4,2022
REC-00633,2023-12-15,12931.72,4966.94,2860.29,25.69,465,East,Clothing,55.98,2811,20758.95,26781.65,5576.8,12,2023
REC-00634,2023-06-15,14485.55,6602.04,2194.76,25.05,209,South,Food,293.91,4901,23282.35,24254.72,2918.1,6,2023
REC-00635,2022-02-08,8067.08,9542.06,1699.06,27.82,307,North,Food,256.8,521,22762.48,26124.2,2768.48,2,2022
REC-00636,2022-05-06,6913.33,6676.3,4214.33,10.98,355,East,Electronics,274.54,1873,17803.96,26389.97,4518.89,5,2022
REC-00637,2023-03-27,5023.3,7432.22,804.69,9.54,249,North,Clothing,82.5,3668,13260.22,22441.1,4034.11,3,2023
REC-00638,2022-06-22,5150.77,2868.54,2207.5,22.48,124,North,Electronics,358.0,1046,10226.81,17153.85,3024.64,6,2022
REC-00639,2023-10-15,11004.13,10193.64,4528.41,12.93,35,East,Home,276.45,1286,25726.18,30916.49,3855.42,10,2023
REC-00640,2022-08-08,11314.64,5257.84,4244.66,2.63,416,East,Sports,394.32,1934,20817.14,25492.45,2939.49,8,2022
REC-00641,2023-09-30,3405.21,1863.32,2064.61,8.48,308,South,Electronics,268.38,1664,7333.15,16614.41,3552.64,9,2023
REC-00642,2022-02-27,13087.78,8037.42,3839.23,12.56,86,South,Sports,117.22,2047,24964.43,26339.14,5511.78,2,2022
REC-00643,2023-10-22,10866.4,2749.87,4133.49,8.78,421,West,Clothing,341.72,1408,17749.75,24070.31,3466.71,10,2023
REC-00644,2023-04-21,8659.88,1351.24,4455.55,9.97,146,North,Home,127.57,3086,14466.67,15821.0,3139.95,4,2023
REC-00645,2023-04-01,7337.22,10371.45,2768.08,8.81,29,South,Clothing,442.58,486,20476.74,22138.96,3173.07,4,2023
REC-00646,2022-12-27,8376.88,5629.91,1101.86,1.24,449,West,Home,325.9,1261,15108.65,23747.77,3310.78,12,2022
REC-00647,2022-01-01,2809.06,9041.55,1351.01,19.11,220,South,Home,120.74,3358,13201.63,18779.12,1914.47,1,2022
REC-00648,2023-01-22,3453.67,3628.93,1548.9,17.92,249,East,Sports,483.05,4911,8631.51,15037.96,2100.76,1,2023
REC-00649,2022-12-14,1821.89,9486.25,3009.63,19.6,48,South,Clothing,283.26,4033,14317.76,20775.85,3225.21,12,2022
REC-00650,2022-07-09,2728.04,1520.84,260.77,5.77,444,North,Clothing,82.8,2947,4509.65,14788.18,1229.65,7,2022
REC-00651,2023-05-20,7078.56,4400.49,3216.61,8.87,277,South,Electronics,332.07,4621,14695.65,19870.96,2825.17,5,2023
REC-00653,2023-05-23,759.0,9569.08,1546.68,17.99,488,East,Electronics,411.66,3542,11874.76,25323.93,4436.92,5,2023
REC-00654,2023-01-04,12053.57,6067.62,4409.53,15.19,448,North,Food,418.02,4580,22530.72,23865.93,4031.48,1,2023
REC-00655,2023-02-13,4765.44,4209.37,2354.01,10.51,471,South,Food,490.53,155,11328.82,21112.07,4377.33,2,2023
REC-00656,2022-04-27,13721.62,10491.2,565.76,27.39,276,West,Food,275.84,3424,24778.58,28932.64,2387.65,4,2022
REC-00657,2022-05-14,14528.91,6629.2,4151.06,10.19,163,East,Clothing,254.73,205,25309.18,27547.85,4352.19,5,2022
REC-00658,2022-02-27,3189.15,9149.42,333.44,13.67,51,South,Clothing,389.06,3301,12672.01,22030.59,4190.85,2,2022
REC-00659,2023-07-10,7200.41,9098.47,3661.07,20.34,420,East,Electronics,109.61,769,19959.95,30271.73,4715.94,7,2023
REC-00660,2023-11-16,517.86,411.76,3892.14,16.29,20,East,Home,296.11,4571,4821.76,9370.99,1174.61,11,2023
REC-00661,2023-11-03,9175.75,1689.79,1827.75,10.41,303,South,Electronics,295.81,842,12693.29,19884.72,1970.08,11,2023
REC-00662,2022-06-22,9305.94,7983.63,4141.46,13.07,107,South,Food,90.26,1066,21431.03,23312.79,4761.84,6,2022
REC-00663,2022-05-29,4089.33,2107.11,2626.73,23.83,436,West,Electronics,238.09,407,8823.17,17317.15,2526.69,5,2022
REC-00664,2022-03-21,8596.98,3214.82,2370.14,8.34,284,East,Home,433.98,2238,14181.94,22264.24,4518.22,3,2022
REC-00665,2022-08-01,3770.33,11370.33,322.48,4.27,457,East,Clothing,435.27,3564,15463.14,25120.27,4069.97,8,2022
REC-00666,2022-07-22,2831.97,6810.15,1521.14,9.39,399,South,Electronics,94.66,4997,11163.26,21354.19,3723.89,7,2022
REC-00667,2022-08-17,9947.03,9058.61,4661.95,25.49,439,North,Food,90.82,209,23667.59,29386.47,5659.73,8,2022
REC-00668,2023-11-07,5225.92,6784.17,2019.94,2.67,381,South,Food,168.21,3732,14030.03,24601.52,4238.39,11,2023
REC-00669,2022-08-15,9058.83,6719.66,2778.83,29.75,239,East,Clothing,443.64,4535,18557.32,20443.77,2774.79,8,2022
REC-00670,2023-10-21,6782.08,1310.99,2706.91,16.23,378,South,Electronics,108.01,2015,10799.98,19477.64,2958.82,10,2023
REC-00671,2023-06-16,14773.1,4255.23,2993.11,29.55,435,West,Home,374.0,4363,22021.43,24299.92,4675.95,6,2023
REC-00672,2023-03-17,2668.92,3532.68,400.52,28.17,229,North,Clothing,95.52,656,6602.13,16196.07,2142.92,3,2023
REC-00673,2023-02-06,7236.68,4810.59,1874.66,13.58,74,South,Electronics,330.41,204,13921.94,20001.6,2686.95,2,2023
REC-00674,2022-02-16,10366.62,9620.46,3643.33,5.95,364,West,Sports,210.23,2147,23630.41,31095.19,2904.19,2,2022
REC-00675,2022-08-21,6235.4,4588.81,1082.75,4.95,241,East,Food,405.01,245,11906.95,23253.55,4837.71,8,2022
REC-00676,2022-11-01,14633.15,5530.02,1097.53,7.2,337,South,Home,155.16,2863,21260.7,27044.58,2508.25,11,2022
REC-00677,2023-06-10,10967.37,4889.1,149.44,21.3,452,East,Home,337.64,973,16005.91,22195.88,3789.93,6,2023
REC-00678,2022-05-23,10026.27,1302.21,2243.66,8.19,61,West,Home,156.06,398,13572.14,18321.21,2525.53,5,2022
REC-00679,2023-02-19,11477.36,5404.65,4425.4,10.24,383,East,Food,371.15,3338,21307.41,24193.5,3309.35,2,2023
REC-00680,2023-05-28,14313.41,2508.19,354.31,13.46,440,West,Electronics,443.16,745,17175.91,27441.74,4806.07,5,2023
REC-00681,2023-01-08,13663.37,2403.33,1036.48,27.4,385,West,Clothing,107.06,4833,17103.19,20283.76,1813.23,1,2023
REC-00682,2023-07-20,11002.14,1309.63,1619.41,5.68,272,West,Electronics,439.97,3178,13931.18,20343.34,3318.38,7,2023
REC-00683,2022-09-16,11362.84,4408.72,3685.45,0.15,276,South,Clothing,317.11,2611,19457.01,22825.43,4293.11,9,2022
REC-00684,2023-10-18,2615.87,9138.29,3239.11,1.8,368,East,Home,107.2,883,14993.27,26598.02,5211.88,10,2023
REC-00685,2023-04-16,1990.49,3462.01,2138.13,27.14,326,East,Electronics,242.39,470,7590.63,17102.95,1776.56,4,2023
REC-00686,2022-01-12,8778.12,3885.72,3819.44,19.43,333,North,Home,122.39,586,16483.27,20325.97,4179.8,1,2022
REC-00687,2022-11-26,766.33,7783.56,3087.19,8.19,418,North,Sports,365.16,2137,11637.08,23389.65,4019.76,11,2022
REC-00688,2022-12-24,7494.17,2510.92,4490.6,5.32,405,North,Home,391.49,3296,14495.69,19094.79,3885.02,12,2022
REC-00689,2023-02-12,3550.07,10784.1,4108.33,8.83,163,North,Home,97.61,1460,18442.5,26075.06,3857.53,2,2023
REC-00690,2023-10-30,5517.24,6338.25,1338.79,3.44,367,East,Clothing,277.76,4387,13194.28,22977.0,3581.76,10,2023
REC-00691,2023-01-08,11749.17,5481.71,1430.05,28.25,375,West,Sports,416.58,4925,18660.93,24963.92,5209.11,1,2023
REC-00692,2022-01-08,14147.94,6782.28,714.25,23.53,149,West,Home,471.27,2361,21644.47,22704.49,4676.84,1,2022
REC-00693,2022-05-02,1550.04,2159.2,1751.13,13.87,436,South,Home,281.08,2721,5460.37,13546.4,1933.65,5,2022
REC-00694,2022-12-14,8246.51,7438.98,4997.77,25.95,60,West,Sports,477.63,1056,20683.26,20290.67,2402.78,12,2022
REC-00695,2023-11-07,13296.74,4484.59,2088.18,7.48,126,East,Sports,291.06,480,19869.5,20482.21,2766.0,11,2023
REC-00696,2022-03-31,1696.37,10786.8,1180.39,21.51,430,East,Electronics,227.39,3749,13663.57,26874.97,3608.96,3,2022
REC-00697,2023-10-10,12455.45,2192.48,3836.17,25.68,55,East,Clothing,431.69,4993,18484.1,19585.77,2353.45,10,2023
REC-00698,2023-11-29,5688.12,6183.2,2758.11,10.7,318,South,Sports,271.84,338,14629.43,22235.28,2614.89,11,2023
REC-00699,2022-11-12,5170.37,7257.73,833.05,22.72,97,North,Sports,262.36,1205,13261.15,21099.84,4231.55,11,2022
REC-00700,2022-06-27,14673.26,593.93,1965.38,8.85,217,West,Food,270.64,1486,17232.57,19786.17,1776.42,6,2022
REC-00701,2023-06-24,3412.46,4491.58,2130.9,8.97,386,East,Sports,431.05,2652,10034.94,18832.85,3293.22,6,2023
REC-00702,2022-02-10,10551.31,8845.1,3793.77,3.21,278,East,Clothing,424.37,2349,23190.17,27499.68,2865.32,2,2022
REC-00703,2023-12-05,12410.89,9880.45,201.29,13.2,98,North,Home,231.58,1627,22492.63,26799.15,3436.48,12,2023
REC-00704,2023-05-17,1097.16,3895.31,1418.2,21.89,390,East,Home,199.98,1767,6410.67,13155.98,1165.83,5,2023
REC-00705,2022-05-25,10220.59,9623.4,2636.22,28.21,127,West,Home,271.37,4232,22480.21,25157.33,2963.44,5,2022
REC-00706,2022-07-20,14297.47,11619.52,1417.35,18.11,63,South,Home,307.75,2791,27334.34,29210.98,5479.37,7,2022
REC-00707,2023-12-25,2301.19,10311.11,3179.33,25.89,450,East,Food,157.25,3772,15791.63,24431.4,4981.61,12,2023
REC-00708,2023-04-06,13495.21,1588.2,2461.15,24.67,125,West,Sports,407.28,2096,17544.56,18010.09,1999.37,4,2023
REC-00709,2023-07-12,9124.26,8928.82,1872.38,5.2,127,East,Home,268.92,1525,19925.46,25243.29,3657.67,7,2023
REC-00710,2023-07-01,9440.77,3972.07,4751.12,14.57,269,North,Electronics,200.32,2912,18163.96,21820.86,3182.47,7,2023
REC-00711,2022-09-10,9387.69,11863.31,3197.58,3.51,84,East,Home,98.07,3347,24448.58,29291.33,5925.65,9,2022
REC-00712,2023-01-25,4833.12,5927.24,736.71,20.46,489,East,Sports,157.48,2692,11497.07,21399.63,3997.28,1,2023
REC-00713,2023-08-17,14060.43,1644.72,2844.45,28.5,314,South,Home,477.18,1590,18549.6,17715.34,2689.73,8,2023
REC-00714,2022-09-13,14236.58,8757.19,3925.59,4.11,16,North,Food,187.29,1324,26919.36,28402.67,4939.36,9,2022
REC-00715,2023-12-10,9566.92,4011.53,3571.6,22.02,375,North,Clothing,125.99,2687,17150.05,21632.14,4296.78,12,2023
REC-00716,2023-03-26,11859.63,11965.52,943.24,18.97,131,South,Clothing,257.3,3164,24768.39,27209.85,2213.13,3,2023
REC-00717,2022-01-10,9377.74,11761.43,4864.86,17.51,20,East,Sports,188.19,932,26004.03,26375.27,3597.71,1,2022
REC-00718,2022-08-30,7523.78,7942.38,2299.19,11.7,357,West,Clothing,65.82,4792,17765.35,25176.9,5211.97,8,2022
REC-00719,2022-09-08,10081.89,1731.95,879.22,10.65,447,North,Clothing,195.42,2540,12693.07,18355.31,3370.84,9,2022
REC-00720,2022-01-05,8518.52,8304.96,982.96,1.36,498,North,Electronics,294.85,4895,17806.44,30010.67,4681.6,1,2022
REC-00721,2022-04-29,9163.4,1297.76,581.35,6.54,224,East,Sports,298.27,1746,11042.51,15735.38,2425.61,4,2022
REC-00722,2023-01-09,11865.57,546.5,4037.24,0.46,438,East,Sports,210.45,540,16449.31,22983.89,2957.75,1,2023
REC-00723,2022-03-06,7473.11,9910.91,697.95,17.44,288,North,Clothing,251.29,1629,18081.96,28974.13,4429.36,3,2022
REC-00724,2022-05-26,1090.93,2675.08,713.11,3.18,37,East,Clothing,484.48,3065,4479.13,11715.99,2012.26,5,2022
REC-00725,2022-08-12,2877.99,4672.52,4267.31,26.19,244,West,Clothing,219.81,2467,11817.82,17526.67,2428.68,8,2022
REC-00726,2022-08-27,6859.8,11686.8,1788.56,15.69,376,North,Food,166.2,3386,20335.16,27088.94,4875.51,8,2022
REC-00727,2022-06-26,11009.99,4174.72,251.2,20.99,322,West,Home,159.56,4763,15435.91,22354.15,4483.63,6,2022
REC-00728,2022-10-09,9102.54,3698.58,354.29,12.33,35,West,Food,255.99,4431,13155.41,15601.86,1586.02,10,2022
REC-00729,2022-03-04,9929.27,11034.85,796.64,16.82,418,East,Sports,391.78,1404,21760.76,29325.05,4199.83,3,2022
REC-00730,2022-08-05,7449.54,1506.83,1145.63,28.28,63,West,Electronics,142.69,3134,10102.0,13156.68,1804.08,8,2022
REC-00731,2023-11-20,9428.26,9163.07,3359.22,2.48,38,East,Home,369.18,3788,21950.55,25736.33,4535.9,11,2023
REC-00732,2023-04-06,5270.75,11859.17,870.9,7.62,476,South,Electronics,59.52,4073,18000.83,28596.11,3288.02,4,2023
REC-00733,2023-09-02,7317.65,10835.29,682.48,23.4,362,East,Sports,238.52,1285,18835.43,26903.97,4563.86,9,2023
REC-00734,2022-04-15,11292.05,7889.68,3847.12,2.96,173,West,Sports,399.14,3362,23028.85,25808.84,5235.29,4,2022
REC-00735,2022-04-09,13141.58,3905.92,3388.17,2.27,279,South,Electronics,202.43,2207,20435.66,26497.8,3670.96,4,2022
REC-00736,2023-05-26,6788.0,3201.0,2233.09,10.85,343,East,Electronics,303.68,1940,12222.09,19762.39,4101.53,5,2023
REC-00737,2023-01-20,1133.09,9867.21,2791.62,2.77,44,West,Electronics,142.24,4420,13791.92,23502.69,5148.1,1,2023
REC-00738,2023-02-09,2844.25,10581.9,1628.72,17.55,295,North,Sports,383.9,2847,15054.87,24349.83,2309.65,2,2023
REC-00739,2023-06-02,802.49,6400.13,2464.25,6.79,357,North,Clothing,73.53,4777,9666.87,19242.67,2167.25,6,2023
REC-00740,2023-04-21,9972.31,3083.21,2582.7,26.87,282,East,Electronics,433.64,4364,15638.22,19927.29,4245.57,4,2023
REC-00741,2023-12-10,5318.56,1532.73,1997.46,23.51,460,East,Home,139.19,3233,8848.75,18065.23,3868.95,12,2023
REC-00742,2023-10-07,8365.94,1228.72,4542.2,20.99,217,North,Sports,443.48,3520,14136.86,15692.55,1470.06,10,2023
REC-00744,2022-01-23,1682.13,5157.4,3932.64,25.9,423,West,Food,375.21,4209,10772.17,19997.41,2050.81,1,2022
REC-00745,2023-07-19,6347.29,10883.25,709.48,6.69,102,West,Home,193.65,2311,17940.01,24499.64,5376.25,7,2023
REC-00746,2023-11-08,3698.14,8928.12,4007.98,26.19,182,East,Clothing,457.66,2904,16634.24,18687.93,1965.97,11,2023
REC-00747,2023-12-15,6566.8,2456.87,3117.97,23.68,88,South,Electronics,106.99,1643,12141.64,16720.36,2514.02,12,2023
REC-00748,2023-04-03,3451.89,7442.57,4232.06,22.44,119,South,Sports,130.33,1789,15126.52,18604.1,3698.09,4,2023
REC-00749,2022-03-24,12686.56,5338.96,577.82,16.84,226,South,Electronics,271.86,1671,18603.34,26643.09,2207.55,3,2022
REC-00750,2022-05-25,3025.8,7011.55,2839.01,7.39,444,South,Sports,86.87,4641,12876.36,22688.28,3735.14,5,2022
REC-00751,2022-03-26,14431.32,8909.22,2555.33,12.71,367,South,Food,138.19,3379,25895.86,28139.66,3342.53,3,2022
REC-00752,2022-03-19,6530.66,9713.11,3560.35,23.81,115,East,Electronics,474.69,3641,19804.11,22664.81,4549.44,3,2022
REC-00753,2023-04-02,12770.56,10156.1,2718.02,0.95,56,East,Home,489.42,4911,25644.68,30715.28,3676.14,4,2023
REC-00754,2022-01-01,9617.09,3196.9,2749.6,23.46,190,South,Clothing,219.32,3123,15563.59,17116.19,3014.95,1,2022
REC-00755,2022-02-20,11162.58,567.16,2205.02,7.2,73,East,Home,465.48,918,13934.76,16920.54,2950.79,2,2022
REC-00756,2023-11-16,11632.0,8923.68,1613.29,4.33,255,East,Clothing,295.17,4621,22168.96,29032.49,3222.87,11,2023
REC-00757,2023-12-18,7820.25,1454.86,2463.1,3.47,253,South,Electronics,171.38,1224,11738.2,18644.65,1582.41,12,2023
REC-00758,2023-03-22,8377.86,3916.05,680.61,0.82,431,West,Electronics,366.08,1229,12974.52,23634.7,3244.92,3,2023
REC-00759,2023-03-25,7952.94,245.04,4811.42,15.71,329,East,Clothing,346.51,1802,13009.4,16349.89,1969.95,3,2023
REC-00760,2023-05-03,9026.85,8243.7,3600.61,6.55,96,West,Food,495.11,2101,20871.16,25800.3,4986.09,5,2023
REC-00761,2022-02-03,926.22,2172.16,4767.09,29.68,226,East,Sports,169.27,3978,7865.47,13099.44,2515.76,2,2022
REC-00762,2022-12-14,6234.97,7932.33,1210.96,17.23,499,East,Home,352.43,4472,15378.27,23772.49,3422.84,12,2022
REC-00763,2022-04-05,9289.74,11902.56,4408.77,4.14,16,South,Home,73.41,1906,25601.07,29272.33,4827.35,4,2022
REC-00764,2022-03-13,9166.99,1057.52,4063.07,20.66,287,East,Home,101.14,3047,14287.58,16485.97,2713.53,3,2022
REC-00765,2023-07-05,8067.08,1109.52,3418.05,26.93,346,North,Electronics,51.76,3309,16525.43,17835.32,3492.19,7,2023
REC-00766,2022-06-03,9997.64,4216.49,3162.64,22.36,219,North,Home,499.76,2252,17376.76,20999.51,2929.44,6,2022
REC-00767,2022-09-07,14885.93,10423.36,1651.09,2.29,178,South,Sports,411.02,4741,26960.39,33817.95,4009.54,9,2022
REC-00768,2023-11-05,4615.89,2743.25,4100.41,26.88,339,West,Sports,404.03,4305,11459.56,14952.7,1751.03,11,2023
REC-00769,2023-03-14,5707.69,4452.46,2557.43,23.82,147,West,Clothing,279.38,644,12717.57,15790.34,2448.56,3,2023
REC-00770,2022-04-28,6065.78,1008.36,447.37,4.75,450,West,Electronics,185.03,2501,7521.52,17525.97,2504.12,4,2022
REC-00771,2022-11-02,7254.29,9205.23,1633.03,1.55,400,North,Sports,118.07,4938,18092.55,28887.63,4090.98,11,2022
REC-00772,2022-09-25,12621.97,5018.01,4682.96,16.72,390,West,Food,178.1,2464,22322.94,25387.35,2354.91,9,2022
REC-00773,2022-02-23,3918.99,9159.14,4268.33,4.68,315,West,Electronics,219.19,1389,17346.45,26644.87,4812.18,2,2022
REC-00774,2022-08-24,11752.0,10862.57,4911.34,25.04,239,South,Electronics,390.34,3865,27525.91,28661.84,3150.6,8,2022
REC-00775,2023-01-24,6377.0,2946.61,3177.17,10.75,484,West,Sports,292.85,1975,12500.77,20381.18,2192.48,1,2023
REC-00776,2023-02-05,9226.9,9727.27,1312.8,27.39,317,North,Food,84.87,4528,20266.98,22936.93,3160.39,2,2023
REC-00777,2023-09-16,9671.84,897.31,897.79,16.97,170,North,Clothing,58.11,4787,11466.94,16159.44,1808.06,9,2023
REC-00778,2022-10-30,5906.31,10806.4,1015.88,5.48,10,North,Sports,96.05,882,17728.59,26320.73,4257.12,10,2022
REC-00779,2022-07-26,7932.92,7879.07,197.0,4.19,245,South,Food,234.72,639,16008.99,21979.68,2901.42,7,2022
REC-00780,2022-08-17,6488.95,10515.88,2014.34,17.29,446,South,Electronics,469.94,2882,19019.17,26035.33,3719.09,8,2022
REC-00781,2023-08-01,1502.43,202.22,1038.0,22.86,197,East,Food,336.83,2768,2742.64,11714.45,1818.13,8,2023
REC-00782,2022-03-16,6838.9,2195.16,2117.11,23.45,427,West,Electronics,410.82,4814,11151.17,17802.0,1931.43,3,2022
REC-00783,2023-03-11,1912.2,4799.16,4681.47,8.27,13,South,Sports,259.87,4037,11392.84,18384.5,1871.64,3,2023
REC-00785,2023-02-26,9097.32,2875.42,4402.12,0.5,141,North,Home,98.78,3822,16374.86,20831.97,2931.5,2,2023
REC-00786,2023-12-05,8901.52,4703.02,3066.97,20.38,436,South,Home,444.17,3967,16671.51,22643.1,3117.8,12,2023
REC-00787,2022-11-02,10108.01,1720.41,1310.94,2.3,227,South,Home,402.42,1933,13139.37,17925.05,1523.37,11,2022
REC-00788,2022-04-08,8067.08,5070.58,1843.69,12.62,269,South,Sports,125.65,2246,8795.56,17693.65,2649.03,4,2022
REC-00789,2022-12-01,9955.79,9667.78,511.21,18.05,10,East,Clothing,280.52,2270,20134.77,22930.87,3613.53,12,2022
REC-00790,2023-03-11,5026.15,5853.03,1733.97,28.11,80,North,Sports,269.32,3491,12613.14,15195.27,2404.46,3,2023
REC-00791,2023-03-23,6286.17,412.4,3419.95,9.35,487,East,Food,331.29,1716,10118.52,17487.75,3130.03,3,2023
REC-00792,2022-11-04,12940.8,5173.04,453.34,7.49,187,East,Sports,475.78,4717,18567.18,22568.31,2366.23,11,2022
REC-00793,2022-09-06,630.94,520.67,1106.47,19.62,466,West,Sports,310.9,1016,2258.07,12244.5,1411.93,9,2022
REC-00794,2022-06-15,9031.98,11601.67,1969.06,18.58,198,North,Electronics,293.1,4912,22602.72,27458.1,5313.2,6,2022
REC-00795,2023-04-26,9181.35,1703.96,4912.04,9.96,300,North,Electronics,72.65,2856,15797.35,23734.82,5046.11,4,2023
REC-00796,2022-12-01,6251.57,8550.72,3945.82,27.84,17,South,Electronics,78.31,2036,18748.11,23335.1,2310.89,12,2022
REC-00797,2023-06-26,3936.9,11678.76,3694.09,25.35,262,South,Sports,134.31,4142,19309.75,26405.59,3952.15,6,2023
REC-00798,2022-04-16,3902.77,9947.26,669.34,6.72,417,West,Clothing,64.61,3191,14519.37,25094.28,2759.99,4,2022
REC-00799,2023-07-17,13313.79,8451.92,3926.88,7.17,476,East,Food,384.51,4755,25692.59,27447.42,2426.63,7,2023
REC-00800,2022-03-22,6909.35,10105.64,3947.82,15.37,301,South,Food,375.5,1068,20962.81,29091.18,3652.99,3,2022
REC-00801,2022-05-13,5297.9,11785.22,3045.4,23.21,443,South,Clothing,111.23,3464,20128.52,27110.98,2714.25,5,2022
REC-00802,2022-05-18,7007.27,7531.87,4952.77,1.32,253,North,Clothing,426.24,3303,19491.91,24614.78,4415.66,5,2022
REC-00803,2022-07-03,10206.16,6798.38,1693.74,20.8,132,North,Food,119.65,989,18698.29,22669.61,3507.48,7,2022
REC-00804,2023-02-05,2613.47,7613.21,4712.23,19.45,308,South,Home,185.53,892,14938.91,23142.25,2317.39,2,2023
REC-00805,2022-11-26,7016.79,6485.58,4582.18,6.94,292,North,Electronics,162.04,3558,18084.55,25565.23,2078.3,11,2022
REC-00806,2023-05-23,9024.32,7694.05,156.26,20.44,41,West,Electronics,217.54,1081,16874.63,24474.52,4727.06,5,2023
REC-00807,2022-03-10,14254.46,5508.14,2305.57,28.21,343,South,Food,164.6,3631,22068.17,24989.69,2615.6,3,2022
REC-00808,2023-06-30,4161.65,2777.63,4887.81,1.4,386,North,Clothing,270.03,3629,11827.09,18360.03,3027.02,6,2023
REC-00809,2022-02-22,5709.14,1618.92,605.29,9.59,155,West,Home,233.33,901,7933.35,14211.25,1807.23,2,2022
REC-00810,2023-03-26,6000.7,1006.42,2784.15,13.15,165,North,Food,493.96,142,9791.27,16360.77,2649.92,3,2023
REC-00811,2022-07-24,9280.3,3307.13,4896.89,26.98,422,North,Electronics,75.17,3449,17484.32,18025.66,2238.63,7,2022
REC-00812,2022-05-06,5672.61,744.26,2821.93,28.87,25,North,Sports,113.98,1877,9238.8,11537.97,1063.47,5,2022
REC-00813,2022-02-12,8235.92,6892.62,1030.09,13.32,364,South,Clothing,73.77,3301,16158.63,21139.11,2350.94,2,2022
REC-00814,2022-04-21,11835.96,3549.18,2952.7,22.5,56,East,Sports,331.63,449,18337.83,17880.38,1901.19,4,2022
REC-00815,2023-10-25,10728.09,9929.51,1101.76,15.95,260,North,Food,74.53,1667,21759.36,26726.32,3739.62,10,2023
REC-00816,2022-07-02,6972.35,1076.04,2646.55,16.13,196,West,Electronics,426.4,1229,10694.94,16239.34,2795.76,7,2022
REC-00817,2022-04-05,13031.13,2870.95,462.81,8.34,40,South,Home,280.37,3059,16364.89,18777.6,2195.72,4,2022
REC-00818,2023-01-09,8593.03,8816.9,3066.87,6.51,269,South,Sports,287.15,3887,20476.8,24823.41,2027.82,1,2023
REC-00819,2023-06-04,8067.08,7265.94,2632.27,8.64,430,West,Home,302.72,1880,18226.84,29335.62,4478.12,6,2023
REC-00820,2022-12-26,995.72,961.0,3726.79,16.69,26,North,Electronics,126.87,683,5683.51,15415.53,2540.58,12,2022
